Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
2840,Fordham University,1.73,Bachelors,Charlottesville,F,0,1,0,4,Senior SWE,08/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2841,Harvard University,1.22,Bachelors,Providence,M,0,1,0,0,Junior SWE,09/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2842,Brandeis University,3.23,Masters,Los Angeles,F,0,1,0,4,Junior SWE,01/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2843,American University,3.13,Bachelors,New York City,M,0,1,0,4,Lawyer,07/20,07/22,Lawyer,02/19,05/19,N/A,N/A,N/A
2844,Yale University,1.7,Bachelors,Waltham,F,0,1,0,3,Senior SWE,11/19,10/21,Senior SWE,08/16,07/19,N/A,N/A,N/A
2845,Fordham University,3.25,Bachelors,Los Angeles,N/A,0,1,0,0,Senior SWE,08/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2846,Fordham University,3.75,Bachelors,Waltham,F,0,1,0,0,Junior SWE,05/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2847,American University,1.32,Masters,Charlottesville,F,N/A,1,0,1,Junior SWE,02/17,07/23,ML Engineer,01/17,05/21,N/A,N/A,N/A
2848,Howard University,1.7,Bachelors,New York City,F,0,1,0,1,ML Engineer,10/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2849,Harvard University,3.25,PhD,Charlottesville,F,0,0,0,0,Lawyer,11/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2850,American University,1.82,PhD,Waltham,N/A,0,1,0,0,Senior SWE,02/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2851,Fordham University,2.87,Bachelors,Waltham,M,0,0,0,1,Data Scientist,09/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2852,Providence University,1.24,Masters,New York City,M,0,1,0,3,Lawyer,06/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2853,Yale University,2.36,Masters,Charlottesville,F,0,0,0,3,ML Engineer,09/17,11/23,Junior SWE,04/17,04/20,N/A,N/A,N/A
2854,American University,3.22,PhD,Providence,F,N/A,1,0,3,Lawyer,09/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2855,Howard University,3.06,Bachelors,Los Angeles,M,0,0,0,3,Junior SWE,08/19,06/23,Data Scientist,01/17,02/19,N/A,N/A,N/A
2856,Fordham University,3.45,Bachelors,New York City,M,0,1,0,1,Lawyer,05/17,04/21,Data Scientist,10/18,12/19,N/A,N/A,N/A
2857,Harvard University,3.63,Bachelors,Providence,M,0,1,0,2,Lawyer,09/17,09/21,Junior SWE,07/19,07/19,N/A,N/A,N/A
2858,Fordham University,3.32,PhD,Boston,N/A,0,1,0,4,Lawyer,08/19,05/21,Senior SWE,06/15,05/20,N/A,N/A,N/A
2859,Harvard University,3.01,Bachelors,Charlottesville,F,0,0,0,4,Data Scientist,11/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A
2860,American University,1.1,Bachelors,Chicago,M,0,1,0,4,ML Engineer,11/19,02/23,ML Engineer,08/15,05/19,N/A,N/A,N/A
2861,Harvard University,2.6,Bachelors,New York City,M,0,1,0,4,Lawyer,02/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2862,Brandeis University,1.11,Bachelors,Miami,M,0,1,0,1,Lawyer,07/19,05/21,Senior SWE,09/19,09/21,N/A,N/A,N/A
2863,Brandeis University,3.42,Bachelors,Providence,M,0,1,1,2,Data Scientist,09/17,10/22,Data Scientist,05/17,10/21,N/A,N/A,N/A
2864,Brandeis University,1.96,Bachelors,Providence,M,0,1,0,1,Senior SWE,02/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2865,Howard University,2.69,Bachelors,New York City,N/A,0,1,0,2,Lawyer,10/20,05/22,Lawyer,10/17,04/21,N/A,N/A,N/A
2866,Howard University,1.84,PhD,Waltham,N/A,0,0,0,1,Lawyer,06/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2867,Providence University,3.35,Bachelors,Providence,M,0,0,1,0,Senior SWE,03/17,12/22,ML Engineer,04/17,12/20,Lawyer,03/16,01/18
2868,Howard University,3.66,Masters,Boston,M,0,1,0,2,Lawyer,11/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2869,American University,2.2,Bachelors,Providence,M,0,1,0,4,Lawyer,08/17,11/22,ML Engineer,04/19,06/19,ML Engineer,06/18,08/17
2870,Fordham University,3.59,Bachelors,Chicago,F,0,1,0,2,Lawyer,10/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2871,Fordham University,1.8,Masters,Chicago,M,0,1,0,3,ML Engineer,02/19,10/21,Lawyer,01/16,06/21,N/A,N/A,N/A
2872,Providence University,2.6,Masters,Waltham,M,0,1,0,2,Junior SWE,02/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2873,Howard University,3.58,Bachelors,Charlottesville,M,0,1,0,3,ML Engineer,09/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2874,Harvard University,1.98,PhD,Charlottesville,F,0,1,0,3,Senior SWE,09/17,09/22,Lawyer,08/19,02/19,Senior SWE,01/17,04/19
2875,Providence University,3.86,PhD,Waltham,F,0,0,0,0,ML Engineer,05/20,10/22,Data Scientist,08/19,10/19,N/A,N/A,N/A
2876,Harvard University,1.37,PhD,Miami,F,0,0,0,2,ML Engineer,06/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2877,Harvard University,1.05,Bachelors,Boston,M,0,1,0,0,Data Scientist,10/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2878,Yale University,3.71,Bachelors,Chicago,N/A,0,0,0,4,Senior SWE,05/17,03/23,Senior SWE,03/19,04/20,N/A,N/A,N/A
2879,Fordham University,1.21,Masters,Waltham,N/A,0,1,0,2,Senior SWE,06/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2880,Brandeis University,3.98,Masters,New York City,M,0,1,0,1,Senior SWE,11/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2881,Howard University,3.85,Bachelors,Los Angeles,M,0,1,0,1,ML Engineer,09/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2882,Harvard University,1.41,Masters,Los Angeles,F,1,1,0,1,Senior SWE,08/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2883,Yale University,2.61,Bachelors,Los Angeles,M,N/A,1,0,3,Data Scientist,06/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2884,Fordham University,1.55,Bachelors,Charlottesville,M,0,1,0,1,Lawyer,01/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2885,Brandeis University,2.28,Bachelors,New York City,F,0,1,0,4,ML Engineer,05/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2886,Harvard University,1.18,Masters,Providence,F,N/A,1,N/A,2,Lawyer,10/18,02/23,Data Scientist,03/18,06/20,Lawyer,07/17,01/19
2887,Harvard University,1.67,Bachelors,New York City,M,0,1,0,2,Lawyer,07/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2888,Providence University,2.09,Masters,Providence,F,0,1,0,3,ML Engineer,03/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2889,Providence University,2.32,Bachelors,Los Angeles,N/A,0,1,0,3,ML Engineer,04/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2890,Fordham University,3.93,Masters,Miami,M,1,1,0,3,Senior SWE,03/18,11/22,Senior SWE,08/16,05/20,N/A,N/A,N/A
2891,Brandeis University,3.42,PhD,Miami,F,0,1,0,4,Data Scientist,12/19,02/22,Lawyer,11/18,11/21,N/A,N/A,N/A
2892,Harvard University,3.21,Masters,Waltham,M,1,1,0,2,ML Engineer,05/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2893,Fordham University,2.61,PhD,Providence,M,N/A,0,0,0,Lawyer,09/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2894,Fordham University,3.52,Bachelors,Los Angeles,F,0,1,0,3,ML Engineer,02/20,03/23,Senior SWE,01/17,01/21,N/A,N/A,N/A
2895,American University,2.02,Bachelors,New York City,M,0,1,0,1,Data Scientist,09/17,12/21,Data Scientist,06/15,01/21,N/A,N/A,N/A
2896,Howard University,3.13,Bachelors,Miami,M,0,1,1,0,Junior SWE,06/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2897,Providence University,3.98,Bachelors,Providence,M,0,1,0,0,Lawyer,10/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2898,Brandeis University,1.94,Masters,Waltham,F,1,1,0,3,Junior SWE,01/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2899,Harvard University,3.02,Bachelors,New York City,F,0,1,0,1,Junior SWE,09/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2900,Fordham University,3.53,Bachelors,Los Angeles,M,0,0,0,3,Data Scientist,04/18,11/22,Lawyer,04/18,08/21,N/A,N/A,N/A
2901,Harvard University,3.75,Bachelors,Boston,F,0,1,0,3,ML Engineer,03/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2902,American University,3.15,Bachelors,Los Angeles,M,0,1,0,1,Junior SWE,05/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2903,Brandeis University,1.85,Bachelors,Charlottesville,F,1,0,0,0,Senior SWE,11/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2904,Fordham University,1.98,Masters,Los Angeles,M,0,1,0,0,ML Engineer,01/20,07/22,Data Scientist,05/19,10/20,Junior SWE,08/14,06/18
2905,Harvard University,1.06,Bachelors,Waltham,F,0,0,0,1,Lawyer,12/18,06/22,Data Scientist,12/18,11/19,N/A,N/A,N/A
2906,Providence University,3.28,Bachelors,New York City,N/A,0,1,N/A,0,ML Engineer,01/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2907,Howard University,1.13,Masters,Waltham,N/A,0,1,0,4,Data Scientist,03/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2908,American University,3.59,Masters,New York City,M,0,1,0,3,Data Scientist,01/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2909,Brandeis University,1.36,Bachelors,Chicago,F,0,1,0,4,Lawyer,09/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2910,American University,1.52,PhD,Chicago,M,0,1,0,4,Lawyer,08/17,06/22,Lawyer,11/16,07/19,N/A,N/A,N/A
2911,Providence University,2.43,Bachelors,New York City,N/A,0,1,0,4,Lawyer,01/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2912,Brandeis University,3.21,Bachelors,New York City,M,0,1,0,2,Data Scientist,07/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2913,American University,1.42,Bachelors,Boston,M,0,1,0,2,ML Engineer,07/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2914,Yale University,2.32,Bachelors,Boston,M,1,1,0,4,Junior SWE,12/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2915,Providence University,2.45,Masters,Los Angeles,M,0,1,0,3,Junior SWE,02/20,10/22,Junior SWE,09/18,02/20,Senior SWE,09/13,11/18
2916,Providence University,1.64,Bachelors,Waltham,F,0,0,0,4,Senior SWE,11/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2917,Providence University,1.35,Bachelors,Charlottesville,N/A,0,0,0,4,Data Scientist,06/20,01/21,ML Engineer,03/19,08/20,N/A,N/A,N/A
2918,Yale University,3.51,Masters,Waltham,F,0,1,0,2,Lawyer,11/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2919,Yale University,2.51,Bachelors,Miami,F,0,1,0,4,ML Engineer,03/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2920,Harvard University,1.04,Bachelors,Waltham,F,1,1,N/A,3,Data Scientist,07/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2921,Fordham University,3.41,Masters,Charlottesville,M,0,1,0,3,Senior SWE,08/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2922,Howard University,3.94,Bachelors,Boston,M,0,0,0,4,Junior SWE,07/20,09/22,Junior SWE,09/16,07/20,ML Engineer,04/13,09/19
2923,American University,2.82,PhD,Los Angeles,M,0,1,0,3,ML Engineer,09/17,08/23,Data Scientist,11/18,08/21,N/A,N/A,N/A
2924,Harvard University,2.51,Bachelors,Charlottesville,M,N/A,0,0,4,Junior SWE,01/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2925,American University,3.64,Masters,Waltham,M,0,1,0,2,ML Engineer,06/17,09/21,Lawyer,08/19,09/21,N/A,N/A,N/A
2926,Howard University,3.86,Bachelors,Providence,M,N/A,1,0,4,Lawyer,02/18,07/23,Lawyer,05/18,01/21,ML Engineer,05/16,08/18
2927,Fordham University,3.26,PhD,Chicago,M,0,0,0,0,ML Engineer,09/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2928,Yale University,2.34,Bachelors,Charlottesville,M,1,1,0,2,Lawyer,04/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2929,Fordham University,2.78,Masters,Miami,N/A,0,1,0,3,Data Scientist,08/19,01/22,Senior SWE,12/18,10/21,N/A,N/A,N/A
2930,Yale University,3.1,Bachelors,Los Angeles,M,0,1,0,3,Junior SWE,07/20,04/23,Lawyer,05/19,04/20,N/A,N/A,N/A
2931,Howard University,1.58,Bachelors,Charlottesville,F,0,1,0,2,ML Engineer,10/20,02/23,Junior SWE,06/19,06/20,N/A,N/A,N/A
2932,Fordham University,2.34,Bachelors,New York City,F,1,1,0,0,ML Engineer,11/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2933,Harvard University,3.49,Masters,Waltham,F,0,0,0,2,Senior SWE,12/19,06/21,Senior SWE,08/15,10/19,N/A,N/A,N/A
2934,Brandeis University,2.96,PhD,Providence,M,0,1,0,1,Junior SWE,08/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2935,Harvard University,2.23,Bachelors,Chicago,M,0,0,0,0,Data Scientist,05/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2936,American University,2.99,Bachelors,Providence,M,0,1,0,2,Lawyer,08/18,04/23,Junior SWE,07/16,05/19,ML Engineer,03/17,10/18
2937,Harvard University,1.35,Masters,Los Angeles,M,0,1,0,1,Data Scientist,08/20,11/22,Lawyer,01/15,05/21,N/A,N/A,N/A
2938,Howard University,2.2,Bachelors,Waltham,M,0,0,0,4,Senior SWE,10/17,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2939,Providence University,3.38,PhD,Boston,F,0,1,0,0,Data Scientist,08/20,08/21,Lawyer,11/16,07/20,Data Scientist,10/13,10/19
2940,American University,1.66,Masters,Chicago,F,0,1,0,4,Lawyer,01/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2941,Fordham University,1.56,Masters,Waltham,F,0,1,0,1,Junior SWE,05/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2942,American University,3.85,Bachelors,Providence,M,0,1,0,3,Senior SWE,10/18,06/21,Lawyer,01/16,05/21,N/A,N/A,N/A
2943,Brandeis University,1.63,Bachelors,Boston,M,0,1,0,3,ML Engineer,04/18,10/22,Lawyer,05/19,05/20,Lawyer,06/16,03/18
2944,Yale University,1.78,Masters,Miami,F,0,0,0,3,ML Engineer,02/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2945,Fordham University,3.91,PhD,Los Angeles,M,0,0,0,4,Junior SWE,02/19,09/22,Lawyer,09/18,09/19,Data Scientist,01/15,05/18
2946,American University,3.2,PhD,Los Angeles,F,0,1,0,0,Data Scientist,11/18,11/22,Junior SWE,10/16,03/21,N/A,N/A,N/A
2947,Fordham University,3.1,Bachelors,Chicago,F,0,1,0,4,ML Engineer,11/18,05/23,Senior SWE,04/18,11/20,Data Scientist,04/18,07/17
2948,Fordham University,3.56,Bachelors,Providence,M,0,0,0,4,Senior SWE,05/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2949,Fordham University,1.35,Bachelors,Miami,M,0,1,0,3,Lawyer,02/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2950,Yale University,3.12,PhD,New York City,F,0,1,0,4,Data Scientist,11/18,09/22,Data Scientist,02/17,07/21,Data Scientist,03/15,12/18
2951,Howard University,2.51,Bachelors,Chicago,M,0,1,0,1,Lawyer,03/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2952,Harvard University,3.49,Bachelors,Waltham,M,0,1,0,2,Data Scientist,03/20,05/21,Senior SWE,10/17,04/21,N/A,N/A,N/A
2953,Fordham University,2.52,Bachelors,New York City,M,0,1,0,2,Senior SWE,03/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2954,Providence University,2.86,Bachelors,Chicago,M,0,1,0,2,Lawyer,01/17,06/22,Senior SWE,12/18,11/21,Data Scientist,02/17,07/19
2955,Howard University,2.43,PhD,Providence,F,N/A,1,0,3,Senior SWE,07/20,03/23,Junior SWE,04/15,09/19,Data Scientist,07/16,10/17
2956,Brandeis University,2.43,Bachelors,Miami,F,0,1,0,3,Lawyer,12/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2957,Yale University,3.3,Bachelors,Providence,M,0,1,0,2,Data Scientist,06/17,05/21,Lawyer,01/16,10/21,N/A,N/A,N/A
2958,American University,2.89,Bachelors,Los Angeles,N/A,0,1,0,0,Senior SWE,10/19,07/23,Senior SWE,05/17,04/19,N/A,N/A,N/A
2959,Yale University,2.9,Bachelors,New York City,N/A,0,1,1,2,Data Scientist,01/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2960,American University,2.35,Bachelors,Boston,N/A,0,1,0,4,Data Scientist,02/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2961,Yale University,2.59,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,01/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2962,American University,3.24,Masters,Waltham,M,0,0,0,2,Lawyer,05/17,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2963,Fordham University,3.48,Bachelors,Los Angeles,M,0,0,0,0,Senior SWE,10/20,03/22,ML Engineer,03/15,09/21,N/A,N/A,N/A
2964,Harvard University,3.09,Bachelors,Los Angeles,F,0,1,0,3,ML Engineer,07/20,06/22,Senior SWE,04/19,10/19,N/A,N/A,N/A
2965,American University,3.77,Bachelors,New York City,F,0,1,0,3,Junior SWE,07/19,03/23,Junior SWE,12/18,11/20,Junior SWE,08/15,01/18
2966,American University,3.46,Masters,Waltham,F,0,0,0,4,Lawyer,04/17,11/22,Lawyer,02/18,06/20,N/A,N/A,N/A
2967,Providence University,2.69,Bachelors,Chicago,N/A,N/A,1,0,2,Data Scientist,04/18,06/23,Junior SWE,10/17,10/19,Junior SWE,10/18,03/19
2968,American University,3.01,Masters,Los Angeles,F,0,0,0,1,Junior SWE,06/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2969,Providence University,3.78,Bachelors,Charlottesville,M,0,1,0,4,Senior SWE,11/18,11/23,Junior SWE,09/15,10/21,N/A,N/A,N/A
2970,Brandeis University,2.86,Masters,Miami,M,0,1,0,3,Junior SWE,08/17,04/23,ML Engineer,08/19,08/20,Junior SWE,03/14,04/17
2971,Fordham University,3.47,Bachelors,Los Angeles,M,0,1,0,0,Junior SWE,04/19,03/22,Senior SWE,05/16,10/20,N/A,N/A,N/A
2972,Providence University,3.07,PhD,Miami,F,0,1,0,3,ML Engineer,09/18,02/22,Lawyer,03/18,04/21,N/A,N/A,N/A
2973,Harvard University,2.66,Bachelors,Providence,F,0,1,0,3,ML Engineer,09/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2974,Howard University,1.73,Bachelors,Waltham,F,0,1,0,0,Junior SWE,08/20,12/22,Lawyer,02/18,01/21,N/A,N/A,N/A
2975,Fordham University,2.28,Masters,Chicago,F,0,1,0,2,ML Engineer,03/19,10/22,Lawyer,04/19,06/19,N/A,N/A,N/A
2976,Providence University,3.9,Bachelors,Miami,N/A,0,1,0,2,ML Engineer,07/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2977,Fordham University,2.97,PhD,Los Angeles,F,0,1,0,3,Junior SWE,07/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2978,Fordham University,2.69,Bachelors,Chicago,F,1,1,0,4,Lawyer,11/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2979,Fordham University,3.8,PhD,Charlottesville,M,0,1,0,1,ML Engineer,07/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2980,Brandeis University,2.76,Masters,Chicago,F,0,1,0,4,Junior SWE,09/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2981,Harvard University,2.58,PhD,Miami,F,0,1,0,4,Lawyer,09/17,01/21,Junior SWE,02/19,01/20,N/A,N/A,N/A
2982,Yale University,3.28,PhD,Waltham,M,0,1,0,3,ML Engineer,03/19,04/22,Junior SWE,07/16,06/19,N/A,N/A,N/A
2983,Yale University,3.14,PhD,Miami,M,0,1,0,3,Junior SWE,08/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2984,Providence University,1.58,Masters,Boston,N/A,N/A,1,0,1,ML Engineer,05/18,06/21,Lawyer,05/17,05/19,N/A,N/A,N/A
2985,Fordham University,2.41,Bachelors,Boston,M,1,0,0,1,Lawyer,09/17,03/21,Junior SWE,01/18,05/20,N/A,N/A,N/A
2986,Providence University,2.42,Bachelors,Chicago,F,0,1,0,1,Junior SWE,09/20,06/23,Data Scientist,05/19,09/19,Lawyer,02/14,09/19
2987,Brandeis University,2.13,Masters,New York City,M,1,1,0,3,Lawyer,10/18,10/22,Senior SWE,11/15,11/21,N/A,N/A,N/A
2988,Brandeis University,2.55,PhD,Waltham,F,0,1,0,3,Data Scientist,08/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2989,American University,2.24,Masters,New York City,F,0,1,0,4,Senior SWE,01/18,05/23,Data Scientist,01/17,06/19,N/A,N/A,N/A
2990,Brandeis University,1.6,PhD,Boston,M,0,1,1,3,Data Scientist,06/20,12/22,Senior SWE,06/16,12/20,Lawyer,05/16,04/17
2991,American University,2.24,Masters,Los Angeles,M,N/A,0,0,2,ML Engineer,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2992,Harvard University,1.22,Bachelors,Providence,N/A,N/A,1,0,2,Lawyer,07/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2993,Providence University,2.73,Bachelors,Chicago,F,0,1,0,1,Junior SWE,02/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2994,Howard University,3.56,Bachelors,Providence,F,0,0,0,3,Lawyer,10/18,06/23,ML Engineer,08/18,11/19,Data Scientist,01/18,11/18
2995,Harvard University,3.18,Bachelors,Boston,M,0,1,0,2,ML Engineer,09/17,06/22,ML Engineer,04/16,04/19,Senior SWE,11/15,03/19
2996,Brandeis University,2.08,Bachelors,Miami,M,0,1,0,4,Junior SWE,07/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2997,Harvard University,1.26,PhD,Charlottesville,M,0,1,0,0,Data Scientist,07/18,07/23,Data Scientist,02/19,08/20,Data Scientist,11/17,01/17
2998,Harvard University,1.61,Masters,Chicago,F,1,1,0,4,Lawyer,05/17,01/21,Lawyer,04/16,03/21,N/A,N/A,N/A
2999,Harvard University,2.64,Bachelors,Boston,M,0,1,1,0,Senior SWE,10/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
3000,Brandeis University,1.62,Bachelors,Waltham,M,0,1,0,4,ML Engineer,03/17,06/21,Senior SWE,09/15,04/21,N/A,N/A,N/A
3001,Howard University,2.63,Bachelors,Los Angeles,M,0,1,0,2,ML Engineer,07/18,02/21,Data Scientist,12/15,05/19,N/A,N/A,N/A
3002,Fordham University,1.69,Bachelors,Charlottesville,M,N/A,1,0,3,Lawyer,08/17,12/22,Senior SWE,04/16,04/21,N/A,N/A,N/A
3003,Harvard University,3.55,Bachelors,Chicago,F,N/A,0,0,0,Data Scientist,09/19,11/22,Junior SWE,04/19,09/20,N/A,N/A,N/A
3004,American University,2.19,Bachelors,Chicago,M,0,1,0,3,Data Scientist,04/17,08/21,Data Scientist,10/18,05/20,N/A,N/A,N/A
3005,Brandeis University,1.74,Bachelors,Waltham,F,0,1,0,3,Senior SWE,02/19,06/21,Junior SWE,01/15,09/20,N/A,N/A,N/A
3006,Harvard University,3.44,Bachelors,New York City,N/A,N/A,1,0,2,Senior SWE,01/20,06/21,Senior SWE,04/19,01/19,Lawyer,12/17,10/19
3007,Howard University,2.03,PhD,Miami,M,0,1,0,1,Lawyer,09/20,10/23,Lawyer,05/15,03/19,Senior SWE,01/15,11/19
3008,Fordham University,1.33,Bachelors,Chicago,F,0,1,0,1,Junior SWE,09/19,01/23,Junior SWE,03/18,07/20,Lawyer,09/15,11/18
3009,Brandeis University,2.71,Bachelors,Miami,N/A,0,1,0,0,Data Scientist,05/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
3010,Yale University,2.74,Bachelors,Boston,N/A,0,1,0,2,Junior SWE,05/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A
3011,Fordham University,3.14,Bachelors,Los Angeles,M,0,1,0,3,Junior SWE,11/19,04/22,ML Engineer,09/18,01/20,Lawyer,08/18,12/18
3012,American University,1.72,Masters,Charlottesville,M,0,1,0,4,Lawyer,11/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A
3013,Harvard University,2.33,Masters,Charlottesville,M,N/A,0,0,4,Senior SWE,10/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
3014,Howard University,1.85,Bachelors,Los Angeles,F,0,1,0,0,Junior SWE,10/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A
3015,Yale University,1.24,Masters,Chicago,F,0,1,N/A,0,Lawyer,03/20,10/22,Senior SWE,05/15,08/21,N/A,N/A,N/A
3016,Howard University,3.63,Bachelors,Chicago,F,1,1,0,0,Senior SWE,04/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
3017,Yale University,3.19,Masters,Boston,M,0,1,0,2,Junior SWE,05/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
3018,Brandeis University,1.9,Bachelors,New York City,M,0,1,0,4,Junior SWE,06/19,10/21,Data Scientist,03/15,10/21,Data Scientist,03/18,04/19
3019,Yale University,2.8,Bachelors,New York City,F,0,1,0,2,Senior SWE,11/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
3020,American University,1.6,Masters,New York City,F,0,0,0,2,Senior SWE,05/18,08/22,N/A,N/A,N/A,N/A,N/A,N/A
3021,American University,3.67,Masters,Miami,F,0,1,0,3,ML Engineer,11/20,03/21,Lawyer,12/17,05/19,N/A,N/A,N/A
3022,Providence University,1.34,Masters,New York City,M,0,1,N/A,2,ML Engineer,02/18,03/21,ML Engineer,11/17,12/20,N/A,N/A,N/A
3023,American University,1.01,Bachelors,Los Angeles,M,0,0,0,2,Lawyer,04/19,08/22,Junior SWE,05/18,09/21,Senior SWE,01/14,03/19
3024,Fordham University,2.51,Bachelors,Charlottesville,M,0,0,0,3,Lawyer,02/18,09/23,Senior SWE,10/19,07/20,N/A,N/A,N/A
3025,Yale University,2.75,PhD,Charlottesville,M,0,1,0,1,Data Scientist,06/17,08/23,Junior SWE,12/16,07/19,N/A,N/A,N/A
3026,American University,2.74,Bachelors,Miami,M,1,1,0,3,ML Engineer,03/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
3027,Brandeis University,1.16,Bachelors,Boston,M,0,1,0,0,Senior SWE,05/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
3028,Howard University,1.94,Bachelors,Los Angeles,M,0,1,0,1,ML Engineer,04/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A
