Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
2947,Fordham University,3.1,Bachelors,Chicago,F,0.0,1,0.0,4,ML Engineer,11/18,05/23,Senior SWE,04/18,11/20,Data Scientist,04/18,07/17,8.19
2948,Fordham University,3.56,Bachelors,Providence,M,0.0,0,0.0,4,Senior SWE,05/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A,4.62
2949,Fordham University,1.35,Bachelors,Miami,M,0.0,1,0.0,3,Lawyer,02/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,8.22
2950,Yale University,3.12,PhD,New York City,F,0.0,1,0.0,4,Data Scientist,11/18,09/22,Data Scientist,02/17,07/21,Data Scientist,03/15,12/18,1.3
2951,Howard University,2.51,Bachelors,Chicago,M,0.0,1,0.0,1,Lawyer,03/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,7.27
2952,Harvard University,3.49,Bachelors,Waltham,M,0.0,1,0.0,2,Data Scientist,03/20,05/21,Senior SWE,10/17,04/21,N/A,N/A,N/A,3.48
2953,Fordham University,2.52,Bachelors,New York City,M,0.0,1,0.0,2,Senior SWE,03/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A,9.73
2954,Providence University,2.86,Bachelors,Chicago,M,0.0,1,0.0,2,Lawyer,01/17,06/22,Senior SWE,12/18,11/21,Data Scientist,02/17,07/19,0.84
2955,Howard University,2.43,PhD,Providence,F,N/A,1,0.0,3,Senior SWE,07/20,03/23,Junior SWE,04/15,09/19,Data Scientist,07/16,10/17,7.76
2956,Brandeis University,2.43,Bachelors,Miami,F,0.0,1,0.0,3,Lawyer,12/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A,5.82
2957,Yale University,3.3,Bachelors,Providence,M,0.0,1,0.0,2,Data Scientist,06/17,05/21,Lawyer,01/16,10/21,N/A,N/A,N/A,6.65
2958,American University,2.89,Bachelors,Los Angeles,N/A,0.0,1,0.0,0,Senior SWE,10/19,07/23,Senior SWE,05/17,04/19,N/A,N/A,N/A,8.74
2959,Yale University,2.9,Bachelors,New York City,N/A,0.0,1,1.0,2,Data Scientist,01/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A,7.4
2960,American University,2.35,Bachelors,Boston,N/A,0.0,1,0.0,4,Data Scientist,02/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A,3.63
2961,Yale University,2.59,Bachelors,Charlottesville,F,0.0,1,0.0,2,Lawyer,01/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A,7.05
2962,American University,3.24,Masters,Waltham,M,0.0,0,0.0,2,Lawyer,05/17,11/23,N/A,N/A,N/A,N/A,N/A,N/A,9.86
2963,Fordham University,3.48,Bachelors,Los Angeles,M,0.0,0,0.0,0,Senior SWE,10/20,03/22,ML Engineer,03/15,09/21,N/A,N/A,N/A,8.44
2964,Harvard University,3.09,Bachelors,Los Angeles,F,0.0,1,0.0,3,ML Engineer,07/20,06/22,Senior SWE,04/19,10/19,N/A,N/A,N/A,7.02
2965,American University,3.77,Bachelors,New York City,F,0.0,1,0.0,3,Junior SWE,07/19,03/23,Junior SWE,12/18,11/20,Junior SWE,08/15,01/18,4.05
2966,American University,3.46,Masters,Waltham,F,0.0,0,0.0,4,Lawyer,04/17,11/22,Lawyer,02/18,06/20,N/A,N/A,N/A,4.42
2967,Providence University,2.69,Bachelors,Chicago,N/A,N/A,1,0.0,2,Data Scientist,04/18,06/23,Junior SWE,10/17,10/19,Junior SWE,10/18,03/19,5.14
2968,American University,3.01,Masters,Los Angeles,F,0.0,0,0.0,1,Junior SWE,06/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A,5.65
2969,Providence University,3.78,Bachelors,Charlottesville,M,0.0,1,0.0,4,Senior SWE,11/18,11/23,Junior SWE,09/15,10/21,N/A,N/A,N/A,2.11
2970,Brandeis University,2.86,Masters,Miami,M,0.0,1,0.0,3,Junior SWE,08/17,04/23,ML Engineer,08/19,08/20,Junior SWE,03/14,04/17,2.77
2971,Fordham University,3.47,Bachelors,Los Angeles,M,0.0,1,0.0,0,Junior SWE,04/19,03/22,Senior SWE,05/16,10/20,N/A,N/A,N/A,2.43
2972,Providence University,3.07,PhD,Miami,F,0.0,1,0.0,3,ML Engineer,09/18,02/22,Lawyer,03/18,04/21,N/A,N/A,N/A,1.02
2973,Harvard University,2.66,Bachelors,Providence,F,0.0,1,0.0,3,ML Engineer,09/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A,6.61
2974,Howard University,1.73,Bachelors,Waltham,F,0.0,1,0.0,0,Junior SWE,08/20,12/22,Lawyer,02/18,01/21,N/A,N/A,N/A,7.9
2975,Fordham University,2.28,Masters,Chicago,F,0.0,1,0.0,2,ML Engineer,03/19,10/22,Lawyer,04/19,06/19,N/A,N/A,N/A,2.77
2976,Providence University,3.9,Bachelors,Miami,N/A,0.0,1,0.0,2,ML Engineer,07/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A,5.55
2977,Fordham University,2.97,PhD,Los Angeles,F,0.0,1,0.0,3,Junior SWE,07/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A,9.25
2978,Fordham University,2.69,Bachelors,Chicago,F,1.0,1,0.0,4,Lawyer,11/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A,1.27
2979,Fordham University,3.8,PhD,Charlottesville,M,0.0,1,0.0,1,ML Engineer,07/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,2.88
2980,Brandeis University,2.76,Masters,Chicago,F,0.0,1,0.0,4,Junior SWE,09/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A,6.82
2981,Harvard University,2.58,PhD,Miami,F,0.0,1,0.0,4,Lawyer,09/17,01/21,Junior SWE,02/19,01/20,N/A,N/A,N/A,3.82
2982,Yale University,3.28,PhD,Waltham,M,0.0,1,0.0,3,ML Engineer,03/19,04/22,Junior SWE,07/16,06/19,N/A,N/A,N/A,9.93
2983,Yale University,3.14,PhD,Miami,M,0.0,1,0.0,3,Junior SWE,08/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,0.0
2984,Providence University,1.58,Masters,Boston,N/A,N/A,1,0.0,1,ML Engineer,05/18,06/21,Lawyer,05/17,05/19,N/A,N/A,N/A,8.36
2985,Fordham University,2.41,Bachelors,Boston,M,1.0,0,0.0,1,Lawyer,09/17,03/21,Junior SWE,01/18,05/20,N/A,N/A,N/A,0.74
2986,Providence University,2.42,Bachelors,Chicago,F,0.0,1,0.0,1,Junior SWE,09/20,06/23,Data Scientist,05/19,09/19,Lawyer,02/14,09/19,1.77
2987,Brandeis University,2.13,Masters,New York City,M,1.0,1,0.0,3,Lawyer,10/18,10/22,Senior SWE,11/15,11/21,N/A,N/A,N/A,7.76
2988,Brandeis University,2.55,PhD,Waltham,F,0.0,1,0.0,3,Data Scientist,08/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,6.59
2989,American University,2.24,Masters,New York City,F,0.0,1,0.0,4,Senior SWE,01/18,05/23,Data Scientist,01/17,06/19,N/A,N/A,N/A,5.5
2990,Brandeis University,1.6,PhD,Boston,M,0.0,1,1.0,3,Data Scientist,06/20,12/22,Senior SWE,06/16,12/20,Lawyer,05/16,04/17,8.5
2991,American University,2.24,Masters,Los Angeles,M,N/A,0,0.0,2,ML Engineer,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,6.32
2992,Harvard University,1.22,Bachelors,Providence,N/A,N/A,1,0.0,2,Lawyer,07/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A,6.13
2993,Providence University,2.73,Bachelors,Chicago,F,0.0,1,0.0,1,Junior SWE,02/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A,3.4
2994,Howard University,3.56,Bachelors,Providence,F,0.0,0,0.0,3,Lawyer,10/18,06/23,ML Engineer,08/18,11/19,Data Scientist,01/18,11/18,1.97
2995,Harvard University,3.18,Bachelors,Boston,M,0.0,1,0.0,2,ML Engineer,09/17,06/22,ML Engineer,04/16,04/19,Senior SWE,11/15,03/19,3.56
2996,Brandeis University,2.08,Bachelors,Miami,M,0.0,1,0.0,4,Junior SWE,07/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A,2.21
2997,Harvard University,1.26,PhD,Charlottesville,M,0.0,1,0.0,0,Data Scientist,07/18,07/23,Data Scientist,02/19,08/20,Data Scientist,11/17,01/17,5.64
2998,Harvard University,1.61,Masters,Chicago,F,1.0,1,0.0,4,Lawyer,05/17,01/21,Lawyer,04/16,03/21,N/A,N/A,N/A,2.48
2999,Harvard University,2.64,Bachelors,Boston,M,0.0,1,1.0,0,Senior SWE,10/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,9.38
3000,Brandeis University,1.62,Bachelors,Waltham,M,0.0,1,0.0,4,ML Engineer,03/17,06/21,Senior SWE,09/15,04/21,N/A,N/A,N/A,7.46
3001,Howard University,2.63,Bachelors,Los Angeles,M,0.0,1,0.0,2,ML Engineer,07/18,02/21,Data Scientist,12/15,05/19,N/A,N/A,N/A,7.86
3002,Fordham University,1.69,Bachelors,Charlottesville,M,N/A,1,0.0,3,Lawyer,08/17,12/22,Senior SWE,04/16,04/21,N/A,N/A,N/A,4.33
3003,Harvard University,3.55,Bachelors,Chicago,F,N/A,0,0.0,0,Data Scientist,09/19,11/22,Junior SWE,04/19,09/20,N/A,N/A,N/A,9.86
3004,American University,2.19,Bachelors,Chicago,M,0.0,1,0.0,3,Data Scientist,04/17,08/21,Data Scientist,10/18,05/20,N/A,N/A,N/A,6.19
3005,Brandeis University,1.74,Bachelors,Waltham,F,0.0,1,0.0,3,Senior SWE,02/19,06/21,Junior SWE,01/15,09/20,N/A,N/A,N/A,8.23
3006,Harvard University,3.44,Bachelors,New York City,N/A,N/A,1,0.0,2,Senior SWE,01/20,06/21,Senior SWE,04/19,01/19,Lawyer,12/17,10/19,8.43
3007,Howard University,2.03,PhD,Miami,M,0.0,1,0.0,1,Lawyer,09/20,10/23,Lawyer,05/15,03/19,Senior SWE,01/15,11/19,0.75
3008,Fordham University,1.33,Bachelors,Chicago,F,0.0,1,0.0,1,Junior SWE,09/19,01/23,Junior SWE,03/18,07/20,Lawyer,09/15,11/18,3.83
3009,Brandeis University,2.71,Bachelors,Miami,N/A,0.0,1,0.0,0,Data Scientist,05/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A,0.96
3010,Yale University,2.74,Bachelors,Boston,N/A,0.0,1,0.0,2,Junior SWE,05/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,9.26
3011,Fordham University,3.14,Bachelors,Los Angeles,M,0.0,1,0.0,3,Junior SWE,11/19,04/22,ML Engineer,09/18,01/20,Lawyer,08/18,12/18,5.03
3012,American University,1.72,Masters,Charlottesville,M,0.0,1,0.0,4,Lawyer,11/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,5.94
3013,Harvard University,2.33,Masters,Charlottesville,M,N/A,0,0.0,4,Senior SWE,10/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A,0.28
3014,Howard University,1.85,Bachelors,Los Angeles,F,0.0,1,0.0,0,Junior SWE,10/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,5.88
3015,Yale University,1.24,Masters,Chicago,F,0.0,1,N/A,0,Lawyer,03/20,10/22,Senior SWE,05/15,08/21,N/A,N/A,N/A,7.54
3016,Howard University,3.63,Bachelors,Chicago,F,1.0,1,0.0,0,Senior SWE,04/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A,5.02
3017,Yale University,3.19,Masters,Boston,M,0.0,1,0.0,2,Junior SWE,05/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,6.67
3018,Brandeis University,1.9,Bachelors,New York City,M,0.0,1,0.0,4,Junior SWE,06/19,10/21,Data Scientist,03/15,10/21,Data Scientist,03/18,04/19,6.31
3019,Yale University,2.8,Bachelors,New York City,F,0.0,1,0.0,2,Senior SWE,11/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A,6.2
3020,American University,1.6,Masters,New York City,F,0.0,0,0.0,2,Senior SWE,05/18,08/22,N/A,N/A,N/A,N/A,N/A,N/A,3.13
3021,American University,3.67,Masters,Miami,F,0.0,1,0.0,3,ML Engineer,11/20,03/21,Lawyer,12/17,05/19,N/A,N/A,N/A,9.34
3022,Providence University,1.34,Masters,New York City,M,0.0,1,N/A,2,ML Engineer,02/18,03/21,ML Engineer,11/17,12/20,N/A,N/A,N/A,8.68
3023,American University,1.01,Bachelors,Los Angeles,M,0.0,0,0.0,2,Lawyer,04/19,08/22,Junior SWE,05/18,09/21,Senior SWE,01/14,03/19,2.72
3024,Fordham University,2.51,Bachelors,Charlottesville,M,0.0,0,0.0,3,Lawyer,02/18,09/23,Senior SWE,10/19,07/20,N/A,N/A,N/A,8.81
3025,Yale University,2.75,PhD,Charlottesville,M,0.0,1,0.0,1,Data Scientist,06/17,08/23,Junior SWE,12/16,07/19,N/A,N/A,N/A,7.19
3026,American University,2.74,Bachelors,Miami,M,1.0,1,0.0,3,ML Engineer,03/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,0.53
3027,Brandeis University,1.16,Bachelors,Boston,M,0.0,1,0.0,0,Senior SWE,05/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A,5.11
3028,Howard University,1.94,Bachelors,Los Angeles,M,0.0,1,0.0,1,ML Engineer,04/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A,5.62
3029,Howard University,2.5,Bachelors,Charlottesville,M,0.0,1,1.0,4,Lawyer,03/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A,3.32
3030,Providence University,1.65,Bachelors,Los Angeles,M,0.0,1,0.0,2,Lawyer,02/19,10/23,Data Scientist,01/18,08/19,Lawyer,12/17,09/18,3.14
3031,Howard University,3.62,Bachelors,Charlottesville,F,0.0,0,0.0,1,Lawyer,06/17,07/23,Junior SWE,03/18,09/21,N/A,N/A,N/A,3.28
3032,Yale University,1.26,Bachelors,Providence,M,0.0,1,N/A,4,Senior SWE,09/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A,0.1
3033,Providence University,2.46,PhD,Boston,F,1.0,0,0.0,3,Junior SWE,03/20,08/21,ML Engineer,01/16,10/19,N/A,N/A,N/A,4.78
3034,Yale University,3.07,Bachelors,Boston,F,0.0,0,0.0,3,Lawyer,03/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A,0.87
3035,Brandeis University,1.79,Bachelors,Waltham,F,0.0,1,0.0,0,ML Engineer,09/18,02/21,Junior SWE,05/19,01/20,ML Engineer,04/18,06/17,7.64
3036,Providence University,2.87,Bachelors,Providence,N/A,0.0,1,0.0,0,Junior SWE,12/18,10/22,ML Engineer,04/19,11/19,N/A,N/A,N/A,3.96
3037,Harvard University,3.49,Masters,Miami,M,0.0,1,0.0,1,ML Engineer,05/20,02/21,Lawyer,09/18,07/21,N/A,N/A,N/A,9.86
3038,Fordham University,1.57,Bachelors,Charlottesville,F,0.0,1,0.0,2,Lawyer,07/19,02/23,Junior SWE,06/18,07/21,N/A,N/A,N/A,2.91
3039,Fordham University,3.75,Masters,Waltham,N/A,0.0,1,0.0,3,Senior SWE,05/17,01/23,N/A,N/A,N/A,N/A,N/A,N/A,1.8
3040,Yale University,2.66,Bachelors,Charlottesville,F,0.0,1,0.0,1,Junior SWE,05/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,5.8
3041,Howard University,1.9,Masters,Charlottesville,M,N/A,1,0.0,1,Junior SWE,04/20,08/23,Lawyer,07/15,07/19,N/A,N/A,N/A,2.21
3042,Harvard University,2.29,Bachelors,New York City,M,0.0,0,0.0,1,Lawyer,12/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A,6.22
3043,Providence University,1.94,Bachelors,New York City,M,0.0,1,0.0,0,Lawyer,10/18,08/23,ML Engineer,06/16,08/21,N/A,N/A,N/A,5.73
3044,Harvard University,3.18,PhD,New York City,F,0.0,1,0.0,3,Lawyer,12/19,08/23,Junior SWE,10/18,04/20,N/A,N/A,N/A,6.15
3045,Harvard University,3.39,Masters,New York City,F,N/A,1,0.0,0,Data Scientist,11/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,7.83
3046,Howard University,3.5,Bachelors,New York City,M,0.0,1,0.0,0,Senior SWE,11/19,02/22,Data Scientist,05/19,11/19,N/A,N/A,N/A,2.13
3047,Providence University,3.96,Bachelors,Providence,F,0.0,0,0.0,1,Senior SWE,06/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,2.62
3048,Brandeis University,3.37,Bachelors,Boston,F,0.0,0,0.0,4,Lawyer,06/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A,6.41
3049,Howard University,2.8,Masters,Miami,M,0.0,1,0.0,4,Data Scientist,10/18,06/22,Senior SWE,12/17,06/20,N/A,N/A,N/A,3.87
3050,Harvard University,2.02,Bachelors,Los Angeles,F,0.0,1,0.0,4,Lawyer,05/20,09/23,ML Engineer,07/16,02/21,N/A,N/A,N/A,0.81
3051,Harvard University,2.63,Bachelors,New York City,F,1.0,1,0.0,1,Lawyer,05/17,08/21,Junior SWE,11/15,08/19,N/A,N/A,N/A,0.85
3052,Brandeis University,1.12,Bachelors,Providence,M,0.0,1,0.0,2,Senior SWE,05/17,01/23,Lawyer,08/15,09/19,N/A,N/A,N/A,7.41
3053,Harvard University,3.23,Masters,Waltham,F,0.0,1,0.0,3,Data Scientist,02/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A,0.01
3054,Harvard University,2.34,Masters,Waltham,M,0.0,1,N/A,1,Senior SWE,07/19,12/22,Data Scientist,08/19,11/20,N/A,N/A,N/A,9.03
3055,Harvard University,1.06,Masters,Charlottesville,F,0.0,1,0.0,1,Lawyer,08/17,03/21,Senior SWE,10/15,05/21,N/A,N/A,N/A,0.87
3056,Fordham University,1.19,Bachelors,Miami,N/A,1.0,0,0.0,0,ML Engineer,11/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A,8.11
3057,Howard University,2.16,PhD,Waltham,F,N/A,1,0.0,4,Junior SWE,05/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A,0.91
3058,American University,2.75,Masters,Miami,M,0.0,1,0.0,1,Lawyer,05/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.18
3059,Howard University,2.39,PhD,Miami,M,0.0,1,0.0,2,Data Scientist,05/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,8.9
3060,Brandeis University,2.86,Bachelors,Providence,M,0.0,0,0.0,3,ML Engineer,11/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A,7.26
3061,Harvard University,2.44,Bachelors,Los Angeles,F,N/A,1,0.0,2,Data Scientist,06/18,04/23,N/A,N/A,N/A,N/A,N/A,N/A,9.59
3062,Howard University,2.99,Masters,New York City,M,0.0,0,0.0,1,Lawyer,11/20,02/22,Data Scientist,01/19,10/21,N/A,N/A,N/A,7.04
3063,Fordham University,1.66,Bachelors,Miami,F,0.0,1,0.0,1,Lawyer,08/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A,6.07
3064,Brandeis University,1.34,Bachelors,Providence,M,0.0,1,0.0,0,Junior SWE,03/20,01/21,Lawyer,01/19,04/21,Junior SWE,05/15,07/19,9.92
3065,Yale University,2.79,Masters,Charlottesville,M,0.0,1,0.0,2,Data Scientist,08/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,4.81
3066,Howard University,2.45,Masters,Boston,M,0.0,1,0.0,0,ML Engineer,11/20,02/21,ML Engineer,01/16,08/21,Lawyer,06/17,03/18,6.84
3067,Yale University,1.08,PhD,Charlottesville,N/A,0.0,1,0.0,2,Junior SWE,03/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,3.51
3068,Harvard University,2.14,Masters,Providence,F,0.0,0,0.0,4,Data Scientist,01/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A,2.56
3069,Fordham University,1.32,Bachelors,Providence,M,0.0,1,1.0,4,Lawyer,06/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.85
3070,Fordham University,2.59,Bachelors,Providence,M,0.0,1,0.0,2,Junior SWE,09/19,11/23,ML Engineer,05/19,04/19,N/A,N/A,N/A,4.56
3071,Howard University,2.19,Bachelors,Miami,F,1.0,1,0.0,0,Lawyer,04/19,01/22,ML Engineer,08/15,05/20,N/A,N/A,N/A,4.6
3072,Brandeis University,2.84,Bachelors,Providence,M,0.0,1,0.0,4,Senior SWE,06/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,6.18
3073,Brandeis University,3.42,Bachelors,Boston,F,0.0,1,0.0,1,Senior SWE,05/18,07/21,Data Scientist,05/18,09/20,Data Scientist,09/16,07/18,4.37
3074,Fordham University,1.9,Bachelors,Miami,F,0.0,1,0.0,3,Junior SWE,09/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A,9.48
3075,Brandeis University,3.89,Bachelors,Charlottesville,F,1.0,1,N/A,0,Junior SWE,03/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A,0.95
3076,Fordham University,2.61,Masters,Boston,F,0.0,0,0.0,2,Data Scientist,04/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A,5.18
3077,Howard University,2.85,PhD,Waltham,F,0.0,1,0.0,3,ML Engineer,12/19,05/21,ML Engineer,10/18,09/21,N/A,N/A,N/A,2.03
3078,American University,3.04,Masters,Chicago,N/A,0.0,0,N/A,3,ML Engineer,06/17,05/21,Junior SWE,07/17,06/19,Lawyer,09/14,06/17,5.88
3079,Fordham University,3.0,Masters,Charlottesville,N/A,0.0,1,0.0,1,Senior SWE,12/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,1.62
3080,Yale University,2.53,Masters,Providence,F,0.0,0,0.0,0,Senior SWE,02/17,07/23,Lawyer,10/17,12/20,Lawyer,10/17,01/17,6.8
3081,Brandeis University,2.29,PhD,New York City,M,0.0,1,0.0,3,Senior SWE,01/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A,5.48
3082,Fordham University,1.16,Masters,New York City,F,0.0,1,0.0,0,Lawyer,11/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A,9.87
3083,Fordham University,1.07,PhD,Miami,M,N/A,1,0.0,1,ML Engineer,02/20,07/22,Senior SWE,02/16,07/21,N/A,N/A,N/A,0.8
3084,Howard University,2.07,PhD,New York City,F,N/A,1,0.0,2,Junior SWE,07/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,0.96
3085,Brandeis University,2.0,PhD,Charlottesville,F,0.0,0,0.0,3,Senior SWE,07/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,4.67
3086,American University,2.16,Bachelors,Miami,M,0.0,1,0.0,3,Data Scientist,03/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A,6.38
3087,Howard University,1.42,Bachelors,Charlottesville,M,0.0,0,0.0,3,Junior SWE,10/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,2.42
3088,American University,3.21,Bachelors,Providence,F,1.0,1,0.0,0,Junior SWE,09/20,11/23,Data Scientist,03/18,04/20,ML Engineer,05/14,10/18,0.94
3089,Howard University,3.57,Bachelors,Los Angeles,F,1.0,1,0.0,3,Junior SWE,07/20,01/21,Data Scientist,03/15,08/19,N/A,N/A,N/A,9.45
3090,Brandeis University,3.82,Bachelors,Los Angeles,F,0.0,0,0.0,0,ML Engineer,03/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,2.11
3091,Providence University,2.48,Bachelors,Boston,F,N/A,1,0.0,4,Senior SWE,12/17,12/21,Junior SWE,05/17,08/20,Data Scientist,04/13,04/19,7.59
3092,Brandeis University,3.1,Bachelors,Providence,M,0.0,1,0.0,4,Data Scientist,03/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A,6.47
3093,Brandeis University,3.57,Bachelors,New York City,F,0.0,1,0.0,0,Lawyer,06/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A,6.34
3094,American University,2.25,Masters,Providence,M,0.0,0,0.0,4,Data Scientist,10/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A,2.71
3095,American University,1.93,Bachelors,Chicago,F,1.0,1,0.0,1,Data Scientist,03/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A,4.62
3096,Brandeis University,3.81,Masters,Los Angeles,M,0.0,1,0.0,1,Data Scientist,05/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,9.0
3097,Brandeis University,2.55,Masters,New York City,F,1.0,1,0.0,4,Lawyer,10/18,10/22,ML Engineer,09/17,01/21,N/A,N/A,N/A,6.07
3098,Brandeis University,2.49,Bachelors,Charlottesville,M,0.0,1,0.0,2,Data Scientist,11/20,07/21,ML Engineer,06/17,12/19,N/A,N/A,N/A,4.88
3099,American University,1.54,PhD,Charlottesville,M,0.0,0,0.0,0,Data Scientist,01/17,01/23,Data Scientist,04/15,06/20,N/A,N/A,N/A,6.92
3100,Brandeis University,1.32,Bachelors,Los Angeles,N/A,0.0,0,0.0,4,Senior SWE,06/17,04/23,Junior SWE,06/15,12/19,N/A,N/A,N/A,9.54
3101,Brandeis University,3.53,Bachelors,Providence,M,0.0,1,0.0,0,Senior SWE,03/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A,6.27
3102,Harvard University,2.84,Bachelors,New York City,M,0.0,1,0.0,4,Senior SWE,02/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,9.77
3103,Providence University,1.98,Bachelors,Boston,F,0.0,1,0.0,1,Junior SWE,01/20,04/22,Data Scientist,05/17,06/19,N/A,N/A,N/A,1.83
3104,Yale University,1.58,Bachelors,Charlottesville,F,0.0,1,0.0,2,Data Scientist,03/17,10/23,ML Engineer,12/17,01/19,N/A,N/A,N/A,9.07
3105,Providence University,2.67,Bachelors,Providence,M,N/A,1,0.0,0,ML Engineer,12/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A,3.3
3106,Harvard University,2.75,Bachelors,Boston,F,0.0,1,N/A,2,ML Engineer,03/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,8.18
3107,Yale University,1.62,Bachelors,Waltham,F,0.0,1,N/A,1,ML Engineer,12/17,06/22,Senior SWE,11/16,07/19,N/A,N/A,N/A,1.75
3108,Howard University,3.55,Bachelors,New York City,M,0.0,1,0.0,3,Lawyer,04/20,09/23,Data Scientist,08/15,05/21,N/A,N/A,N/A,2.88
3109,Brandeis University,1.25,Masters,Los Angeles,M,0.0,1,0.0,3,Senior SWE,09/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,3.86
3110,Harvard University,2.07,Bachelors,Waltham,M,N/A,1,0.0,0,Senior SWE,08/18,06/23,Junior SWE,01/17,10/20,N/A,N/A,N/A,5.86
3111,Howard University,3.04,Bachelors,Chicago,F,0.0,0,0.0,1,Senior SWE,10/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,2.09
3112,Brandeis University,1.82,Bachelors,Waltham,M,0.0,1,0.0,0,Lawyer,06/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,7.92
3113,American University,3.48,Bachelors,Miami,M,0.0,1,0.0,0,Data Scientist,08/18,06/21,Lawyer,01/17,02/19,N/A,N/A,N/A,8.28
3114,Fordham University,3.22,Bachelors,Los Angeles,F,0.0,1,0.0,0,Junior SWE,02/20,02/21,ML Engineer,08/18,02/21,N/A,N/A,N/A,4.91
3115,Harvard University,3.37,PhD,Boston,F,0.0,1,0.0,2,Senior SWE,02/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,9.92
3116,American University,1.36,Bachelors,Providence,M,1.0,1,0.0,4,Data Scientist,01/18,08/23,Senior SWE,09/19,11/20,N/A,N/A,N/A,2.86
