Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
2524,Brandeis University,1.24,Bachelors,Boston,F,0.0,1,0.0,1,ML Engineer,04/19,01/21,Data Scientist,12/16,08/19,ML Engineer,11/15,01/17,4.51
2525,Harvard University,2.12,Bachelors,Los Angeles,M,0.0,1,0.0,1,Junior SWE,06/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,0.24
2526,Brandeis University,3.17,Bachelors,Chicago,M,0.0,1,0.0,1,Junior SWE,05/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,2.4
2527,American University,2.78,Bachelors,Miami,M,0.0,0,0.0,1,Lawyer,09/18,04/22,Data Scientist,03/16,10/21,N/A,N/A,N/A,7.06
2528,Howard University,2.75,PhD,Boston,N/A,0.0,1,0.0,4,ML Engineer,01/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,7.74
2529,Harvard University,2.23,Bachelors,Waltham,M,0.0,1,0.0,0,Lawyer,08/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A,0.05
2530,Yale University,2.69,Bachelors,Chicago,M,0.0,1,0.0,1,Senior SWE,03/17,10/22,Junior SWE,04/19,04/19,ML Engineer,03/18,06/18,2.62
2531,Harvard University,3.72,Masters,Waltham,M,N/A,1,0.0,3,Junior SWE,02/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.28
2532,Fordham University,2.1,Bachelors,Chicago,M,N/A,0,0.0,4,Senior SWE,01/18,09/23,Senior SWE,08/18,05/19,Lawyer,05/18,04/17,6.8
2533,Providence University,1.76,PhD,Charlottesville,M,0.0,1,0.0,0,Junior SWE,11/17,01/23,Junior SWE,04/18,09/21,N/A,N/A,N/A,4.07
2534,Yale University,2.87,PhD,Miami,M,0.0,1,0.0,0,Senior SWE,03/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A,3.26
2535,Providence University,1.47,Bachelors,Boston,M,0.0,1,N/A,3,Data Scientist,10/17,07/22,Data Scientist,09/16,04/21,Lawyer,04/13,06/17,1.94
2536,Howard University,2.12,Bachelors,Los Angeles,M,0.0,1,0.0,1,ML Engineer,10/18,04/23,Junior SWE,05/15,03/20,N/A,N/A,N/A,7.44
2537,Brandeis University,1.06,Bachelors,Charlottesville,M,0.0,1,0.0,4,ML Engineer,10/19,12/22,Lawyer,12/17,03/21,N/A,N/A,N/A,4.98
2538,Fordham University,2.12,PhD,Providence,M,0.0,1,0.0,3,Junior SWE,08/19,03/21,Senior SWE,08/19,06/20,N/A,N/A,N/A,6.86
2539,Providence University,2.7,Bachelors,Waltham,M,0.0,1,0.0,3,Data Scientist,05/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A,1.69
2540,Fordham University,1.49,Masters,New York City,F,0.0,1,0.0,2,Lawyer,08/19,09/23,N/A,N/A,N/A,N/A,N/A,N/A,6.8
2541,Howard University,2.36,Masters,Boston,M,0.0,1,0.0,4,Data Scientist,05/17,01/22,N/A,N/A,N/A,N/A,N/A,N/A,6.53
2542,American University,1.38,Bachelors,Miami,M,N/A,0,0.0,1,ML Engineer,06/18,07/23,Senior SWE,05/19,02/20,N/A,N/A,N/A,2.74
2543,Fordham University,3.71,Bachelors,Providence,F,N/A,1,0.0,2,Junior SWE,03/20,11/23,Junior SWE,12/16,12/19,Senior SWE,04/18,08/19,3.74
2544,Howard University,3.43,Bachelors,New York City,F,0.0,0,0.0,2,Lawyer,12/18,01/23,ML Engineer,07/15,05/21,N/A,N/A,N/A,8.08
2545,Yale University,3.81,PhD,Providence,M,0.0,0,0.0,1,Junior SWE,10/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,0.64
2546,Harvard University,2.23,Masters,New York City,F,0.0,1,0.0,4,Data Scientist,03/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A,7.35
2547,Yale University,2.05,Bachelors,Chicago,F,0.0,1,0.0,0,Data Scientist,05/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,5.24
2548,Providence University,2.89,PhD,Waltham,F,0.0,1,0.0,2,Data Scientist,04/19,07/21,Junior SWE,08/15,03/19,ML Engineer,02/18,07/18,0.6
2549,Fordham University,3.88,Bachelors,Miami,M,0.0,1,0.0,2,Data Scientist,06/19,05/22,Lawyer,10/17,03/20,N/A,N/A,N/A,8.69
2550,Yale University,3.1,Bachelors,New York City,F,0.0,0,0.0,4,Senior SWE,10/17,01/22,Senior SWE,03/19,11/20,N/A,N/A,N/A,8.55
2551,Yale University,3.67,Bachelors,Waltham,F,1.0,1,0.0,1,Senior SWE,03/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A,6.48
2552,American University,1.48,Bachelors,Los Angeles,N/A,0.0,1,0.0,1,ML Engineer,12/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A,6.6
2553,Harvard University,2.19,PhD,Los Angeles,N/A,0.0,1,0.0,1,Junior SWE,10/18,06/21,Lawyer,10/16,03/19,Data Scientist,11/18,12/17,8.77
2554,Yale University,1.84,Bachelors,Chicago,F,0.0,1,0.0,2,ML Engineer,04/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A,9.11
2555,Harvard University,1.24,Masters,Waltham,N/A,0.0,1,0.0,0,Lawyer,05/18,01/23,Senior SWE,07/17,06/21,N/A,N/A,N/A,3.64
2556,American University,3.66,Bachelors,New York City,F,0.0,1,0.0,3,Lawyer,02/19,06/23,Junior SWE,02/16,11/21,Junior SWE,09/16,05/19,7.27
2557,Fordham University,3.34,Bachelors,Boston,F,0.0,1,0.0,2,Senior SWE,02/19,07/21,Data Scientist,02/17,08/21,N/A,N/A,N/A,6.98
2558,Yale University,3.8,Masters,Chicago,F,0.0,1,0.0,0,Senior SWE,11/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A,3.6
2559,Yale University,1.57,Bachelors,Chicago,M,0.0,1,0.0,4,ML Engineer,02/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A,6.37
2560,Harvard University,1.18,Bachelors,Boston,M,0.0,1,0.0,0,Data Scientist,06/18,07/23,Senior SWE,09/15,05/19,N/A,N/A,N/A,8.76
2561,Harvard University,3.94,Bachelors,Chicago,M,0.0,1,0.0,4,Senior SWE,05/18,01/22,Lawyer,02/16,03/21,N/A,N/A,N/A,2.9
2562,Yale University,3.86,Masters,Los Angeles,M,0.0,0,N/A,0,ML Engineer,06/18,05/22,Data Scientist,12/16,11/21,N/A,N/A,N/A,8.69
2563,Yale University,2.18,Bachelors,Charlottesville,F,0.0,1,0.0,2,Data Scientist,05/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,7.95
2564,Harvard University,1.18,Bachelors,Boston,F,0.0,0,0.0,3,Junior SWE,02/20,08/22,Junior SWE,05/18,03/21,N/A,N/A,N/A,3.61
2565,Brandeis University,1.58,Bachelors,Providence,M,N/A,1,0.0,0,ML Engineer,02/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A,2.47
2566,American University,2.83,Bachelors,Miami,M,0.0,1,1.0,3,ML Engineer,04/17,04/22,Lawyer,04/15,03/20,N/A,N/A,N/A,7.45
2567,Harvard University,2.36,Bachelors,Providence,N/A,0.0,1,0.0,1,Lawyer,10/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A,5.05
2568,Fordham University,1.85,Bachelors,Waltham,F,0.0,0,0.0,1,ML Engineer,07/18,10/22,Data Scientist,10/19,01/20,N/A,N/A,N/A,4.13
2569,Providence University,3.45,Bachelors,Chicago,M,0.0,0,0.0,3,Lawyer,11/17,04/23,ML Engineer,10/17,07/19,Junior SWE,10/18,12/18,3.78
2570,Brandeis University,3.46,Bachelors,Los Angeles,F,0.0,1,0.0,2,Senior SWE,07/18,09/21,Senior SWE,12/17,07/19,N/A,N/A,N/A,7.14
2571,Yale University,2.07,PhD,Providence,M,0.0,1,1.0,2,Senior SWE,09/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A,8.64
2572,American University,3.97,Bachelors,New York City,M,0.0,1,0.0,0,Data Scientist,11/19,05/23,Data Scientist,10/15,10/20,N/A,N/A,N/A,4.05
2573,Fordham University,1.28,Bachelors,Los Angeles,F,0.0,1,0.0,2,Lawyer,09/18,07/23,Lawyer,11/17,05/21,N/A,N/A,N/A,7.34
2574,American University,3.21,PhD,Charlottesville,M,0.0,1,0.0,1,ML Engineer,05/20,07/22,Lawyer,09/17,07/19,N/A,N/A,N/A,8.35
2575,Providence University,3.08,Bachelors,New York City,M,0.0,1,0.0,0,Data Scientist,06/20,11/23,Junior SWE,09/15,04/21,N/A,N/A,N/A,0.2
2576,Yale University,1.38,Bachelors,New York City,F,0.0,1,0.0,3,Data Scientist,07/20,06/23,Lawyer,02/17,04/19,ML Engineer,03/14,09/19,7.7
2577,Yale University,2.83,Bachelors,Boston,M,0.0,1,1.0,1,Lawyer,02/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A,9.49
2578,Brandeis University,2.64,Masters,Chicago,F,0.0,1,0.0,2,Data Scientist,01/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A,5.58
2579,American University,1.58,Masters,Providence,F,N/A,1,0.0,4,Lawyer,07/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A,0.99
2580,Yale University,2.12,Bachelors,Charlottesville,F,1.0,1,0.0,1,Lawyer,11/17,09/21,Junior SWE,08/16,04/20,N/A,N/A,N/A,6.52
2581,American University,3.08,Bachelors,Boston,F,N/A,1,0.0,3,Junior SWE,10/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A,7.61
2582,Howard University,1.52,Bachelors,Charlottesville,F,0.0,1,0.0,3,Junior SWE,09/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,9.12
2583,Fordham University,2.15,Masters,New York City,N/A,0.0,1,0.0,4,ML Engineer,11/19,07/23,Lawyer,09/16,05/21,N/A,N/A,N/A,9.28
2584,Fordham University,1.61,Bachelors,Waltham,F,N/A,1,0.0,0,Lawyer,09/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A,9.84
2585,Brandeis University,2.93,PhD,Miami,M,1.0,1,0.0,1,Data Scientist,09/18,05/21,Data Scientist,03/17,11/20,N/A,N/A,N/A,9.34
2586,Fordham University,2.24,Bachelors,Chicago,F,0.0,1,0.0,3,ML Engineer,03/17,10/22,N/A,N/A,N/A,N/A,N/A,N/A,3.0
2587,Howard University,2.4,PhD,Miami,N/A,0.0,1,0.0,1,Senior SWE,01/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A,6.99
2588,Yale University,2.34,PhD,Providence,M,0.0,0,0.0,0,Data Scientist,01/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,0.13
2589,Providence University,1.56,Masters,Los Angeles,F,0.0,0,0.0,3,Lawyer,09/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A,4.26
2590,Brandeis University,1.77,Bachelors,Chicago,F,0.0,1,1.0,3,Data Scientist,03/20,11/22,Senior SWE,07/15,06/21,N/A,N/A,N/A,2.13
2591,Yale University,1.24,PhD,Los Angeles,M,0.0,1,0.0,1,Junior SWE,08/18,07/22,Senior SWE,07/16,10/19,N/A,N/A,N/A,4.71
2592,Harvard University,2.47,Bachelors,Providence,F,0.0,1,0.0,0,Data Scientist,11/20,08/21,Senior SWE,07/18,07/21,N/A,N/A,N/A,7.02
2593,Providence University,1.25,Bachelors,Miami,F,0.0,1,1.0,3,Data Scientist,10/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A,5.92
2594,American University,1.61,Bachelors,Chicago,F,0.0,1,0.0,1,ML Engineer,01/20,06/23,N/A,N/A,N/A,N/A,N/A,N/A,2.68
2595,Harvard University,3.75,Bachelors,Miami,M,0.0,1,0.0,3,Data Scientist,05/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A,8.27
2596,Fordham University,3.23,PhD,Chicago,N/A,0.0,0,0.0,3,ML Engineer,02/18,05/22,N/A,N/A,N/A,N/A,N/A,N/A,5.86
2597,Harvard University,3.77,Bachelors,Los Angeles,M,0.0,1,N/A,3,Data Scientist,09/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A,5.44
2598,Howard University,1.29,PhD,New York City,M,0.0,1,0.0,3,Data Scientist,08/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A,6.01
2599,Fordham University,1.72,Bachelors,Miami,F,N/A,0,0.0,4,ML Engineer,09/17,01/23,Lawyer,05/17,05/20,Lawyer,12/14,08/18,5.03
2600,Fordham University,2.91,Bachelors,Providence,M,0.0,0,0.0,3,Data Scientist,05/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,1.34
2601,American University,2.86,Bachelors,Chicago,F,0.0,1,0.0,2,Lawyer,03/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A,2.76
2602,Yale University,2.13,Bachelors,Chicago,F,0.0,1,0.0,3,Junior SWE,01/19,07/22,Junior SWE,08/16,04/20,N/A,N/A,N/A,4.28
2603,Yale University,3.24,Bachelors,New York City,N/A,0.0,1,N/A,3,Data Scientist,06/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A,0.06
2604,Harvard University,2.93,Bachelors,New York City,M,0.0,1,0.0,0,Junior SWE,02/19,09/22,Lawyer,07/17,04/20,Lawyer,05/18,05/17,4.79
2605,American University,1.65,Masters,Los Angeles,F,0.0,1,0.0,2,ML Engineer,10/17,12/22,ML Engineer,07/16,10/19,N/A,N/A,N/A,3.07
2606,American University,3.13,Bachelors,Providence,M,0.0,1,0.0,0,Senior SWE,02/20,09/22,Senior SWE,10/18,12/20,N/A,N/A,N/A,2.64
2607,Yale University,3.0,PhD,Charlottesville,F,0.0,1,0.0,0,Data Scientist,09/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A,0.09
2608,Providence University,1.97,PhD,Miami,M,0.0,1,N/A,1,Junior SWE,02/18,05/22,ML Engineer,01/16,02/19,N/A,N/A,N/A,3.11
2609,Fordham University,2.89,Bachelors,New York City,F,0.0,0,0.0,4,Senior SWE,08/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A,9.7
2610,Fordham University,2.17,Bachelors,Miami,F,0.0,1,0.0,1,Data Scientist,09/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A,4.43
2611,Brandeis University,1.82,Bachelors,New York City,M,0.0,1,0.0,2,Data Scientist,10/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A,9.94
2612,Providence University,2.56,Bachelors,Providence,M,0.0,1,0.0,4,Data Scientist,02/19,09/23,Junior SWE,06/15,04/20,N/A,N/A,N/A,0.41
2613,Brandeis University,3.04,Bachelors,Miami,F,0.0,0,0.0,2,ML Engineer,09/19,09/23,N/A,N/A,N/A,N/A,N/A,N/A,8.42
2614,Harvard University,1.5,Bachelors,Providence,F,N/A,1,0.0,2,Lawyer,01/19,12/22,Junior SWE,04/19,11/20,N/A,N/A,N/A,9.99
2615,Howard University,1.45,Bachelors,Chicago,M,0.0,1,0.0,4,ML Engineer,07/18,11/22,Data Scientist,10/18,11/20,N/A,N/A,N/A,2.12
2616,Yale University,3.98,Masters,Los Angeles,N/A,1.0,0,0.0,2,ML Engineer,10/20,07/21,Lawyer,08/19,07/20,N/A,N/A,N/A,2.54
2617,Howard University,1.42,PhD,Miami,F,1.0,0,0.0,2,Data Scientist,11/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A,1.96
2618,Yale University,3.74,Bachelors,Charlottesville,M,0.0,1,1.0,1,ML Engineer,06/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,3.75
2619,Harvard University,2.15,Bachelors,Waltham,M,0.0,0,0.0,2,ML Engineer,03/19,04/23,ML Engineer,03/16,07/19,N/A,N/A,N/A,4.27
2620,Brandeis University,2.64,Masters,New York City,F,0.0,1,0.0,1,Junior SWE,06/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,7.33
2621,Fordham University,1.93,Bachelors,Boston,F,1.0,0,0.0,3,Lawyer,02/19,04/21,Lawyer,02/19,05/21,N/A,N/A,N/A,9.95
2622,Fordham University,3.44,Masters,Los Angeles,M,0.0,1,0.0,1,ML Engineer,11/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A,2.75
2623,Providence University,2.02,Bachelors,Chicago,M,0.0,0,0.0,4,Junior SWE,06/18,11/22,Senior SWE,02/16,09/21,N/A,N/A,N/A,3.99
2624,Providence University,2.07,PhD,Providence,M,N/A,1,0.0,2,Data Scientist,11/17,07/22,Junior SWE,12/16,11/21,N/A,N/A,N/A,0.16
2625,Providence University,2.02,Bachelors,Los Angeles,M,0.0,1,0.0,3,ML Engineer,12/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A,6.78
2626,Fordham University,2.97,PhD,Miami,M,0.0,1,0.0,4,Senior SWE,09/19,09/21,ML Engineer,11/15,11/21,N/A,N/A,N/A,2.09
2627,American University,3.73,Bachelors,Charlottesville,N/A,0.0,0,0.0,4,Junior SWE,11/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A,3.58
2628,American University,3.28,Bachelors,Boston,M,0.0,0,0.0,1,Senior SWE,02/20,04/21,ML Engineer,01/16,10/19,N/A,N/A,N/A,7.98
2629,Fordham University,2.45,Bachelors,Chicago,F,0.0,1,0.0,0,ML Engineer,08/18,01/23,Lawyer,07/18,11/20,Senior SWE,12/14,07/18,7.7
2630,Fordham University,2.98,Masters,Providence,F,0.0,0,0.0,0,Data Scientist,02/17,07/23,Lawyer,08/15,05/21,N/A,N/A,N/A,2.52
2631,American University,3.22,Bachelors,Providence,F,0.0,1,0.0,3,Lawyer,10/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A,7.21
2632,Brandeis University,2.35,PhD,Chicago,F,0.0,0,0.0,0,Senior SWE,07/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A,4.38
2633,Howard University,2.29,Bachelors,Charlottesville,M,0.0,1,1.0,4,Data Scientist,09/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A,0.09
2634,Yale University,2.48,Bachelors,Waltham,M,0.0,1,0.0,4,Lawyer,01/19,07/23,ML Engineer,01/15,06/20,ML Engineer,12/13,02/19,4.89
2635,Harvard University,2.96,Bachelors,Miami,F,0.0,1,0.0,2,Data Scientist,11/18,06/23,Lawyer,07/19,06/21,N/A,N/A,N/A,5.59
2636,American University,1.28,PhD,Chicago,F,0.0,1,0.0,3,Junior SWE,06/20,07/22,Lawyer,01/16,04/21,N/A,N/A,N/A,0.43
2637,Fordham University,2.23,PhD,Chicago,M,0.0,1,0.0,1,Senior SWE,11/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A,8.25
2638,Howard University,3.56,Masters,Charlottesville,M,1.0,0,0.0,0,Lawyer,10/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A,6.51
2639,Fordham University,3.4,Bachelors,Chicago,F,0.0,0,0.0,4,Data Scientist,10/20,04/22,Lawyer,08/16,04/20,Data Scientist,04/15,03/19,0.5
2640,Providence University,2.08,Bachelors,Waltham,N/A,0.0,1,0.0,3,Senior SWE,06/19,10/21,ML Engineer,11/19,09/19,N/A,N/A,N/A,8.08
2641,Fordham University,2.74,PhD,Miami,M,0.0,1,0.0,4,Lawyer,09/17,11/23,Lawyer,10/15,06/19,N/A,N/A,N/A,3.48
2642,Howard University,3.81,Masters,Miami,F,0.0,1,1.0,2,Junior SWE,10/20,10/21,ML Engineer,01/19,12/19,N/A,N/A,N/A,5.27
2643,Harvard University,2.79,Masters,New York City,M,N/A,1,0.0,0,ML Engineer,02/20,09/23,ML Engineer,04/16,12/19,N/A,N/A,N/A,8.57
2644,Yale University,1.11,Bachelors,Providence,M,N/A,1,0.0,1,Lawyer,01/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A,4.06
2645,Howard University,2.21,Bachelors,Providence,N/A,0.0,1,0.0,1,Senior SWE,05/18,09/21,Lawyer,09/16,04/19,Data Scientist,10/16,12/17,3.68
2646,Howard University,2.57,Bachelors,New York City,F,0.0,0,0.0,2,Senior SWE,12/19,09/21,ML Engineer,07/16,07/21,N/A,N/A,N/A,9.64
2647,Howard University,1.44,Bachelors,New York City,F,0.0,1,0.0,1,Lawyer,11/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A,1.08
2648,Harvard University,3.52,Bachelors,Waltham,F,0.0,0,0.0,4,Junior SWE,02/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,4.0
2649,Fordham University,2.54,Bachelors,Chicago,M,N/A,0,1.0,1,Senior SWE,06/20,06/21,Lawyer,12/16,03/20,N/A,N/A,N/A,0.42
2650,American University,3.52,PhD,Charlottesville,F,0.0,1,0.0,2,Junior SWE,02/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A,6.14
2651,American University,2.35,Bachelors,Boston,F,0.0,1,0.0,2,Junior SWE,05/18,10/21,ML Engineer,04/18,03/21,N/A,N/A,N/A,0.16
2652,Providence University,2.29,Bachelors,Providence,M,0.0,1,0.0,0,Data Scientist,02/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,0.2
2653,Harvard University,3.79,Bachelors,Providence,N/A,0.0,0,0.0,3,Junior SWE,02/20,06/23,N/A,N/A,N/A,N/A,N/A,N/A,1.2
2654,Yale University,2.78,Bachelors,Los Angeles,M,0.0,1,0.0,3,Senior SWE,08/18,07/22,ML Engineer,02/19,06/19,N/A,N/A,N/A,3.05
2655,Fordham University,3.19,Bachelors,Miami,F,0.0,1,0.0,1,Senior SWE,10/20,02/22,Data Scientist,09/18,04/19,N/A,N/A,N/A,0.8
2656,Providence University,3.39,Bachelors,Waltham,M,0.0,1,0.0,2,Senior SWE,07/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A,9.38
2657,Yale University,3.89,Bachelors,Providence,M,0.0,1,0.0,1,Senior SWE,03/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A,8.76
2658,Fordham University,1.18,PhD,Charlottesville,F,N/A,1,0.0,3,Lawyer,07/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,9.21
2659,Howard University,1.83,Masters,Providence,M,0.0,0,0.0,0,Senior SWE,12/19,02/23,Senior SWE,12/17,05/21,N/A,N/A,N/A,2.67
2660,Harvard University,2.66,Bachelors,Providence,F,0.0,1,0.0,0,Lawyer,02/20,02/23,Senior SWE,02/16,01/20,N/A,N/A,N/A,4.81
2661,American University,2.03,Bachelors,Providence,N/A,0.0,0,1.0,0,ML Engineer,09/17,03/23,Lawyer,01/19,11/19,Senior SWE,01/14,01/18,1.28
2662,Howard University,1.76,Bachelors,Boston,F,0.0,1,0.0,0,ML Engineer,04/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,3.88
2663,Fordham University,2.29,Masters,Providence,M,0.0,1,1.0,4,ML Engineer,03/17,10/23,Junior SWE,03/16,04/19,Senior SWE,08/14,09/18,2.64
2664,Yale University,2.33,Bachelors,Chicago,F,0.0,1,0.0,1,Lawyer,01/19,10/21,ML Engineer,09/19,05/21,N/A,N/A,N/A,1.16
2665,Fordham University,1.52,Bachelors,Charlottesville,N/A,0.0,1,0.0,3,ML Engineer,05/18,01/23,Senior SWE,07/17,07/19,N/A,N/A,N/A,2.73
2666,Yale University,3.11,Bachelors,Providence,N/A,0.0,1,0.0,3,Senior SWE,05/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A,2.17
2667,American University,3.88,Bachelors,Los Angeles,M,0.0,1,0.0,0,Senior SWE,09/17,02/21,Lawyer,09/16,11/19,N/A,N/A,N/A,7.18
2668,Yale University,3.18,PhD,Miami,N/A,0.0,0,0.0,4,Data Scientist,07/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,2.16
2669,American University,1.86,Bachelors,Boston,M,0.0,0,0.0,0,ML Engineer,12/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A,0.83
2670,American University,1.55,Bachelors,Charlottesville,M,0.0,0,0.0,0,Senior SWE,04/20,07/22,Junior SWE,09/15,03/19,N/A,N/A,N/A,7.95
2671,Providence University,3.28,Bachelors,Los Angeles,M,0.0,0,0.0,0,ML Engineer,08/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,9.75
2672,Brandeis University,3.39,Bachelors,Miami,F,0.0,1,0.0,0,Junior SWE,10/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A,9.44
2673,Yale University,2.71,PhD,Waltham,M,0.0,1,0.0,3,Junior SWE,12/17,11/22,Senior SWE,05/19,11/19,N/A,N/A,N/A,7.79
2674,Harvard University,1.94,Bachelors,Providence,F,N/A,1,1.0,3,Lawyer,06/17,04/21,Data Scientist,06/16,02/21,N/A,N/A,N/A,6.95
2675,American University,1.12,Masters,New York City,F,0.0,1,0.0,3,ML Engineer,09/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A,8.09
2676,Providence University,2.75,Masters,Boston,F,0.0,1,0.0,1,Junior SWE,01/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,6.48
2677,Yale University,1.72,Masters,Miami,M,1.0,1,0.0,0,Data Scientist,07/20,12/21,Senior SWE,08/15,06/21,N/A,N/A,N/A,8.2
2678,Yale University,1.73,Bachelors,Miami,F,0.0,1,0.0,1,Lawyer,08/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A,6.9
2679,Fordham University,2.43,Masters,Waltham,M,0.0,0,0.0,0,Junior SWE,01/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A,3.91
2680,Brandeis University,1.54,Masters,Los Angeles,F,0.0,1,0.0,0,Data Scientist,10/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,0.46
2681,Fordham University,1.43,Bachelors,New York City,F,0.0,1,N/A,1,Data Scientist,02/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,5.16
2682,Fordham University,2.05,Bachelors,Chicago,M,0.0,1,0.0,4,ML Engineer,08/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,1.54
2683,American University,3.75,PhD,Los Angeles,F,0.0,1,0.0,3,Junior SWE,06/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,8.39
2684,Harvard University,3.87,Bachelors,Los Angeles,M,0.0,1,0.0,4,Data Scientist,12/19,11/21,Lawyer,09/15,10/21,N/A,N/A,N/A,6.87
2685,Yale University,1.06,Masters,Waltham,F,0.0,0,0.0,2,Senior SWE,10/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A,2.67
2686,Harvard University,1.55,Bachelors,Miami,F,1.0,0,0.0,4,Senior SWE,04/19,06/21,ML Engineer,05/15,06/20,Data Scientist,08/18,09/18,6.2
2687,American University,2.14,Bachelors,Miami,F,0.0,1,0.0,0,Data Scientist,05/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A,1.51
2688,American University,3.28,Masters,Boston,F,0.0,1,0.0,1,Junior SWE,05/20,10/22,ML Engineer,06/17,06/20,N/A,N/A,N/A,7.13
2689,American University,3.79,Bachelors,New York City,F,0.0,1,0.0,2,Senior SWE,08/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A,2.26
2690,American University,3.07,Bachelors,Boston,N/A,0.0,1,0.0,1,ML Engineer,02/17,03/23,Junior SWE,07/16,10/19,Junior SWE,10/15,03/19,5.76
2691,Howard University,1.18,Bachelors,Waltham,F,0.0,1,N/A,1,Data Scientist,12/19,02/21,Junior SWE,07/19,03/21,N/A,N/A,N/A,3.85
2692,American University,1.4,PhD,Chicago,M,0.0,1,0.0,1,Lawyer,09/17,06/22,Lawyer,08/16,09/19,N/A,N/A,N/A,5.34
2693,Providence University,2.38,Bachelors,Charlottesville,F,0.0,1,0.0,2,Lawyer,12/18,01/22,Senior SWE,09/15,02/21,Lawyer,08/16,11/18,5.08
2694,Fordham University,3.14,Bachelors,Boston,F,N/A,1,1.0,2,Data Scientist,03/20,07/22,Junior SWE,12/15,11/20,Junior SWE,11/14,07/19,7.99
