Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
2771,American University,3.09,Bachelors,Providence,F,0,1,0,1,Data Scientist,04/19,02/23,Senior SWE,06/15,03/20,Data Scientist,08/17,04/18
2772,Fordham University,3.99,Bachelors,Providence,M,0,0,0,2,Lawyer,12/19,07/22,Lawyer,09/16,03/21,N/A,N/A,N/A
2773,Harvard University,2.43,Bachelors,Chicago,N/A,N/A,1,0,3,Senior SWE,09/19,10/22,Data Scientist,11/17,01/21,N/A,N/A,N/A
2774,Howard University,3.19,Bachelors,Los Angeles,F,0,1,0,2,Data Scientist,08/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2775,Providence University,3.42,PhD,Waltham,F,0,1,0,1,ML Engineer,11/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2776,Harvard University,1.41,Masters,Los Angeles,F,0,0,0,3,Junior SWE,11/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2777,Harvard University,1.52,PhD,Chicago,M,0,1,0,1,Lawyer,04/19,06/22,Senior SWE,07/18,10/19,N/A,N/A,N/A
2778,American University,2.96,Bachelors,New York City,M,0,1,0,4,ML Engineer,05/18,07/21,ML Engineer,04/19,01/21,Lawyer,04/14,02/19
2779,Brandeis University,1.98,Bachelors,Los Angeles,F,0,1,0,1,Junior SWE,05/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2780,American University,3.25,Bachelors,Miami,F,0,0,0,1,Lawyer,12/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2781,Providence University,2.45,PhD,Providence,F,N/A,1,0,1,Lawyer,10/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2782,Fordham University,2.3,Bachelors,Charlottesville,F,0,1,N/A,3,Junior SWE,05/20,07/22,Junior SWE,10/17,10/21,N/A,N/A,N/A
2783,Brandeis University,1.03,Bachelors,Boston,F,0,1,0,2,Senior SWE,01/20,05/23,ML Engineer,02/17,12/20,N/A,N/A,N/A
2784,Harvard University,3.12,Masters,New York City,M,0,1,0,1,ML Engineer,05/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2785,Yale University,1.5,Masters,New York City,M,1,1,0,2,ML Engineer,08/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2786,Harvard University,2.86,Bachelors,New York City,F,0,1,0,4,Junior SWE,06/18,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2787,Howard University,3.38,Bachelors,Waltham,F,0,1,0,1,Data Scientist,11/18,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2788,Yale University,1.3,Bachelors,Charlottesville,F,0,1,0,1,ML Engineer,02/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2789,Brandeis University,1.37,Bachelors,Charlottesville,F,0,1,0,2,ML Engineer,03/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2790,Providence University,2.55,Masters,Chicago,F,0,1,0,2,Data Scientist,04/20,04/22,Junior SWE,08/16,05/21,N/A,N/A,N/A
2791,Brandeis University,3.18,Bachelors,Charlottesville,F,0,1,0,0,Lawyer,08/19,04/23,ML Engineer,03/16,05/19,N/A,N/A,N/A
2792,Brandeis University,2.23,Bachelors,Chicago,F,1,1,0,2,Data Scientist,01/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2793,Howard University,1.24,Bachelors,Boston,M,0,1,0,3,Junior SWE,06/18,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2794,Fordham University,1.32,PhD,Boston,F,0,1,1,0,Data Scientist,08/18,09/21,ML Engineer,01/19,12/19,N/A,N/A,N/A
2795,American University,1.03,PhD,Miami,F,0,1,0,3,Junior SWE,06/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2796,Harvard University,2.59,Masters,Chicago,N/A,0,1,0,2,Lawyer,12/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2797,Providence University,3.5,Bachelors,Charlottesville,F,0,0,0,1,Data Scientist,03/19,07/23,ML Engineer,04/18,09/20,N/A,N/A,N/A
2798,Howard University,2.13,PhD,Providence,F,0,1,0,0,Data Scientist,03/19,04/23,ML Engineer,12/18,12/19,N/A,N/A,N/A
2799,Harvard University,3.77,Bachelors,Providence,F,1,1,0,2,Lawyer,03/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2800,Brandeis University,3.84,Masters,Chicago,M,0,1,0,0,Data Scientist,03/18,09/22,Senior SWE,11/19,10/19,N/A,N/A,N/A
2801,Fordham University,2.98,Masters,Miami,F,0,1,0,2,Lawyer,12/18,07/22,Data Scientist,01/18,07/21,N/A,N/A,N/A
2802,Fordham University,1.19,Masters,Providence,F,0,1,0,0,Data Scientist,11/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2803,Providence University,2.01,Bachelors,Charlottesville,M,0,1,0,3,Lawyer,07/18,05/23,ML Engineer,01/19,04/20,N/A,N/A,N/A
2804,Harvard University,3.42,Masters,New York City,M,0,1,0,4,ML Engineer,04/19,04/23,Data Scientist,12/16,07/21,N/A,N/A,N/A
2805,Yale University,2.86,Bachelors,Boston,F,0,1,0,2,Lawyer,01/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2806,Fordham University,2.15,Bachelors,Chicago,M,0,1,0,1,Senior SWE,08/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2807,Brandeis University,2.04,Masters,Boston,F,0,1,0,1,Lawyer,04/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2808,American University,2.67,Bachelors,New York City,M,0,1,N/A,0,Data Scientist,11/17,06/22,ML Engineer,11/17,12/20,N/A,N/A,N/A
2809,Fordham University,1.24,Bachelors,Waltham,M,0,1,0,3,Junior SWE,11/18,10/22,Junior SWE,10/16,04/19,ML Engineer,10/14,07/18
2810,Brandeis University,2.12,Bachelors,Miami,M,N/A,1,0,1,ML Engineer,08/20,01/21,Senior SWE,03/19,10/20,N/A,N/A,N/A
2811,Fordham University,2.78,Bachelors,Los Angeles,M,1,1,0,1,Lawyer,11/20,07/21,Lawyer,04/16,02/21,N/A,N/A,N/A
2812,Providence University,2.26,Bachelors,Miami,M,0,1,0,3,Data Scientist,10/19,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2813,Brandeis University,1.77,Bachelors,Los Angeles,M,0,1,0,4,Data Scientist,11/19,03/23,Lawyer,07/19,08/19,N/A,N/A,N/A
2814,Harvard University,3.98,Bachelors,Miami,F,0,1,0,4,Data Scientist,11/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2815,Yale University,1.16,Bachelors,Waltham,F,0,1,0,1,Data Scientist,01/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2816,Brandeis University,2.75,Bachelors,Charlottesville,M,0,1,0,3,Junior SWE,10/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2817,Fordham University,2.85,Masters,Los Angeles,F,0,1,0,3,Senior SWE,09/19,01/23,Junior SWE,06/16,03/19,N/A,N/A,N/A
2818,Brandeis University,1.6,Masters,Chicago,F,0,1,0,0,Junior SWE,03/20,03/21,Data Scientist,10/17,10/20,N/A,N/A,N/A
2819,Yale University,2.59,Bachelors,Providence,F,0,1,0,2,ML Engineer,05/18,07/21,Lawyer,11/17,11/19,N/A,N/A,N/A
2820,Howard University,2.22,Bachelors,Charlottesville,N/A,0,0,0,1,Lawyer,05/19,01/23,Lawyer,05/17,03/21,N/A,N/A,N/A
2821,Providence University,3.19,Masters,Los Angeles,F,0,1,N/A,2,Lawyer,07/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2822,Fordham University,2.3,Bachelors,Miami,M,0,1,0,1,Data Scientist,11/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2823,Providence University,3.0,Masters,Waltham,F,0,1,0,3,Junior SWE,09/19,09/22,Senior SWE,03/18,10/19,N/A,N/A,N/A
2824,Harvard University,2.06,PhD,Providence,F,0,1,0,4,Lawyer,02/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2825,Providence University,3.57,Masters,Boston,M,0,1,1,1,Senior SWE,02/17,12/22,Data Scientist,09/18,07/20,N/A,N/A,N/A
2826,Fordham University,1.12,Bachelors,Charlottesville,F,0,1,0,0,Data Scientist,01/18,04/23,N/A,N/A,N/A,N/A,N/A,N/A
2827,Howard University,3.45,Bachelors,New York City,M,1,1,0,4,Senior SWE,05/19,02/22,Lawyer,01/19,06/19,Lawyer,07/16,03/19
2828,American University,2.29,Bachelors,Charlottesville,M,0,1,1,4,Junior SWE,03/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2829,Howard University,1.61,Masters,Waltham,M,N/A,1,0,3,Lawyer,04/20,09/21,Lawyer,10/17,11/19,N/A,N/A,N/A
2830,Providence University,2.12,Bachelors,Boston,N/A,0,1,0,0,Junior SWE,02/19,05/21,Lawyer,06/18,04/21,Junior SWE,04/14,02/18
2831,Providence University,2.69,Masters,Boston,M,0,1,0,1,Data Scientist,07/17,01/21,Junior SWE,06/16,09/20,N/A,N/A,N/A
2832,Yale University,3.25,Masters,Boston,M,0,1,0,2,Data Scientist,05/19,05/21,ML Engineer,12/16,12/19,Junior SWE,02/13,04/17
2833,Harvard University,1.63,Bachelors,Charlottesville,N/A,0,1,0,1,Senior SWE,05/19,06/22,Lawyer,03/16,05/21,N/A,N/A,N/A
2834,American University,2.1,Bachelors,Waltham,M,0,1,0,1,Lawyer,03/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2835,Howard University,3.59,Bachelors,Boston,F,0,0,0,2,Junior SWE,01/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2836,Fordham University,3.02,Bachelors,Charlottesville,M,0,1,0,2,Data Scientist,05/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2837,Providence University,2.78,Bachelors,Boston,F,0,1,0,4,Data Scientist,11/19,07/23,Data Scientist,11/17,10/19,N/A,N/A,N/A
2838,Harvard University,2.85,Bachelors,Waltham,F,0,1,0,2,ML Engineer,12/18,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2839,Howard University,3.42,Masters,New York City,F,0,1,0,2,Lawyer,04/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2840,Howard University,2.65,Bachelors,Boston,F,0,1,0,3,Junior SWE,11/20,03/22,Data Scientist,06/16,05/20,N/A,N/A,N/A
2841,Yale University,2.12,Bachelors,New York City,M,0,1,1,2,Senior SWE,05/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2842,Harvard University,3.46,Bachelors,Charlottesville,F,0,0,0,4,Lawyer,03/17,06/23,ML Engineer,12/16,02/19,N/A,N/A,N/A
2843,Yale University,3.47,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,06/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2844,Yale University,2.32,Bachelors,Los Angeles,M,0,1,1,0,Junior SWE,05/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2845,Brandeis University,3.62,Bachelors,Waltham,M,0,1,0,1,Junior SWE,05/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2846,Harvard University,2.79,PhD,Chicago,F,0,1,0,4,Data Scientist,01/18,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2847,American University,3.61,Masters,Chicago,F,0,1,0,3,Lawyer,09/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2848,Howard University,1.31,Bachelors,Chicago,F,0,1,0,1,ML Engineer,10/18,11/21,Lawyer,05/16,05/19,N/A,N/A,N/A
2849,Brandeis University,2.47,PhD,Charlottesville,M,0,0,0,0,ML Engineer,12/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2850,Fordham University,2.6,PhD,Los Angeles,N/A,1,1,N/A,3,Senior SWE,03/19,09/21,Data Scientist,07/18,11/21,N/A,N/A,N/A
2851,Howard University,1.53,Bachelors,Providence,M,0,1,0,3,Senior SWE,09/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2852,Harvard University,1.48,Bachelors,Providence,F,1,1,0,2,Data Scientist,06/18,04/22,Lawyer,08/18,02/20,N/A,N/A,N/A
2853,Brandeis University,1.42,Masters,Waltham,F,0,1,0,0,Lawyer,06/19,09/23,Lawyer,08/18,08/20,N/A,N/A,N/A
2854,Providence University,3.56,Bachelors,Charlottesville,F,0,1,0,4,Junior SWE,12/19,04/21,Data Scientist,04/16,02/21,N/A,N/A,N/A
2855,Providence University,2.77,PhD,Miami,F,0,1,0,2,Data Scientist,07/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2856,Howard University,1.94,Masters,Providence,F,0,1,0,1,Data Scientist,06/20,05/21,ML Engineer,06/19,08/19,N/A,N/A,N/A
2857,Providence University,3.36,Bachelors,Boston,M,0,0,0,0,Senior SWE,01/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2858,Yale University,3.39,Bachelors,Charlottesville,M,0,0,0,3,Senior SWE,06/19,10/21,ML Engineer,06/17,08/19,N/A,N/A,N/A
2859,Yale University,1.35,Bachelors,Charlottesville,F,0,1,0,2,ML Engineer,11/17,09/23,Data Scientist,12/15,09/21,N/A,N/A,N/A
2860,Providence University,1.58,Masters,Waltham,M,0,0,1,4,Senior SWE,12/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2861,American University,3.64,Bachelors,Providence,F,0,1,0,4,Data Scientist,06/19,12/22,Junior SWE,03/16,01/19,N/A,N/A,N/A
2862,Yale University,3.62,Bachelors,Los Angeles,F,0,1,0,2,Lawyer,10/17,04/23,Data Scientist,06/19,02/19,N/A,N/A,N/A
2863,Providence University,1.8,Bachelors,Los Angeles,M,0,1,0,1,Senior SWE,10/18,12/22,Lawyer,11/16,07/19,Junior SWE,02/16,10/19
2864,Fordham University,2.8,Bachelors,New York City,F,0,0,0,4,ML Engineer,10/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2865,Providence University,3.04,Bachelors,Chicago,M,0,1,0,1,Junior SWE,07/17,01/23,Junior SWE,11/17,11/19,Junior SWE,01/16,06/17
2866,Yale University,2.9,Bachelors,Los Angeles,F,0,0,0,3,ML Engineer,09/17,10/21,ML Engineer,06/18,11/21,Data Scientist,01/13,01/19
2867,Harvard University,1.22,Bachelors,Los Angeles,M,0,1,0,2,Data Scientist,05/17,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2868,Harvard University,3.95,Bachelors,Charlottesville,F,0,1,0,1,Data Scientist,11/19,02/21,Senior SWE,09/17,03/21,N/A,N/A,N/A
2869,Providence University,2.56,Bachelors,Chicago,F,1,0,N/A,4,Lawyer,12/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2870,American University,2.54,Bachelors,Los Angeles,M,1,1,0,2,Lawyer,11/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2871,Fordham University,1.4,Bachelors,Chicago,F,0,0,0,0,Junior SWE,07/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2872,Howard University,3.23,Bachelors,Chicago,F,0,0,0,2,Junior SWE,11/20,08/23,Junior SWE,05/16,03/21,N/A,N/A,N/A
2873,Yale University,2.8,Bachelors,Chicago,F,0,1,0,1,Lawyer,11/19,01/22,Data Scientist,01/18,10/21,N/A,N/A,N/A
2874,Yale University,2.06,Masters,Chicago,M,0,0,0,1,Data Scientist,10/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2875,Yale University,3.9,Bachelors,New York City,M,0,1,0,0,ML Engineer,04/20,03/23,Senior SWE,01/17,05/21,N/A,N/A,N/A
2876,Brandeis University,1.81,Masters,Providence,M,1,1,0,0,Junior SWE,03/20,06/21,Data Scientist,03/18,05/19,Data Scientist,02/17,04/18
2877,Howard University,2.62,Masters,Chicago,F,0,1,N/A,4,Senior SWE,11/18,12/21,Junior SWE,11/16,04/19,N/A,N/A,N/A
2878,Providence University,1.41,PhD,Miami,F,0,1,0,4,Senior SWE,07/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2879,American University,3.52,Masters,Waltham,M,0,1,0,3,Senior SWE,08/19,07/22,Junior SWE,02/19,01/20,N/A,N/A,N/A
2880,Providence University,2.86,Bachelors,Miami,F,N/A,1,N/A,3,Junior SWE,02/18,10/23,ML Engineer,05/18,10/21,N/A,N/A,N/A
2881,Fordham University,3.6,PhD,New York City,F,0,1,0,1,Junior SWE,10/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2882,Fordham University,3.08,PhD,Miami,M,0,1,N/A,3,Senior SWE,12/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2883,Yale University,1.78,Bachelors,Providence,M,0,1,0,0,Senior SWE,06/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2884,Brandeis University,2.53,Bachelors,Miami,M,0,1,0,0,ML Engineer,10/19,06/21,Junior SWE,03/15,06/19,N/A,N/A,N/A
2885,Harvard University,1.61,Bachelors,Miami,F,1,1,1,1,ML Engineer,01/18,08/23,ML Engineer,04/18,09/21,N/A,N/A,N/A
2886,Providence University,3.61,Bachelors,Providence,F,0,1,0,3,Junior SWE,05/20,11/22,Lawyer,11/18,04/19,N/A,N/A,N/A
2887,Howard University,3.82,Bachelors,Providence,N/A,0,1,0,3,Lawyer,01/18,09/23,Junior SWE,09/18,11/19,N/A,N/A,N/A
2888,Brandeis University,1.96,Bachelors,Los Angeles,N/A,N/A,1,0,0,Lawyer,12/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2889,Fordham University,3.76,Masters,Waltham,M,0,1,0,1,Senior SWE,03/17,02/22,Data Scientist,07/16,03/19,N/A,N/A,N/A
2890,Providence University,3.56,Masters,Miami,F,0,1,0,0,Senior SWE,04/17,04/21,ML Engineer,06/15,12/19,N/A,N/A,N/A
2891,Providence University,3.89,Bachelors,Waltham,M,0,1,0,2,Senior SWE,02/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2892,Yale University,3.37,Masters,Chicago,F,0,1,0,3,Senior SWE,07/18,01/23,Junior SWE,12/17,12/20,N/A,N/A,N/A
2893,Brandeis University,1.66,Bachelors,Boston,F,0,1,0,3,Junior SWE,06/18,12/21,Senior SWE,08/19,10/19,N/A,N/A,N/A
2894,Howard University,1.5,Masters,Boston,F,0,1,0,0,Lawyer,12/18,04/23,Senior SWE,07/17,09/21,Data Scientist,11/13,11/17
2895,Harvard University,2.34,Masters,Waltham,F,0,1,0,2,Junior SWE,08/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2896,Harvard University,3.6,Bachelors,Waltham,N/A,0,1,0,2,Junior SWE,11/19,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2897,Harvard University,2.13,Bachelors,Providence,N/A,0,1,0,3,ML Engineer,01/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2898,Harvard University,2.97,Masters,New York City,M,0,0,0,0,Data Scientist,10/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2899,Providence University,1.02,PhD,Charlottesville,F,N/A,0,0,2,Data Scientist,02/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2900,Harvard University,3.32,Masters,New York City,F,0,1,0,1,Data Scientist,12/18,04/22,ML Engineer,04/19,01/19,N/A,N/A,N/A
2901,Howard University,1.34,PhD,Waltham,F,N/A,1,0,3,Lawyer,08/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2902,Howard University,3.65,Bachelors,Los Angeles,M,0,1,0,2,Junior SWE,04/20,05/22,ML Engineer,10/16,08/20,Data Scientist,04/13,11/19
2903,Howard University,2.63,Bachelors,Boston,M,N/A,1,0,0,ML Engineer,10/19,09/21,Senior SWE,06/16,04/20,N/A,N/A,N/A
2904,Harvard University,2.14,Masters,New York City,N/A,1,1,0,2,Junior SWE,03/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2905,Howard University,3.13,Bachelors,Waltham,M,0,1,0,1,Junior SWE,05/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2906,Howard University,2.74,Masters,Chicago,M,0,1,0,0,ML Engineer,11/19,07/22,Data Scientist,08/16,04/20,N/A,N/A,N/A
2907,Fordham University,3.3,Bachelors,Miami,F,N/A,0,0,4,ML Engineer,09/20,03/21,Data Scientist,12/18,06/21,Lawyer,08/18,02/19
2908,Yale University,1.98,PhD,New York City,F,0,1,0,1,Junior SWE,08/17,02/23,Junior SWE,07/15,12/19,N/A,N/A,N/A
2909,Yale University,2.08,Bachelors,Providence,M,N/A,1,0,2,ML Engineer,07/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2910,Yale University,3.94,Bachelors,Chicago,M,1,1,0,1,ML Engineer,03/19,08/23,Junior SWE,05/15,10/20,N/A,N/A,N/A
2911,Fordham University,3.54,PhD,Miami,M,N/A,1,0,0,Data Scientist,09/17,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2912,Brandeis University,1.09,Bachelors,Providence,F,0,0,0,1,Lawyer,12/18,08/23,Lawyer,09/18,11/19,N/A,N/A,N/A
2913,Fordham University,3.39,Masters,Chicago,M,0,1,0,2,Junior SWE,03/20,05/22,ML Engineer,05/17,05/19,N/A,N/A,N/A
2914,Brandeis University,3.44,PhD,Boston,M,0,1,0,1,Junior SWE,05/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2915,Brandeis University,1.57,Bachelors,New York City,F,N/A,1,0,4,Data Scientist,08/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2916,Yale University,3.42,Masters,Los Angeles,M,0,0,0,1,Lawyer,12/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2917,Howard University,1.21,Bachelors,Boston,F,0,1,0,4,Senior SWE,09/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2918,Fordham University,1.38,Bachelors,Boston,M,0,1,0,3,Lawyer,01/17,08/21,ML Engineer,09/16,08/19,N/A,N/A,N/A
2919,Fordham University,2.38,PhD,Boston,M,1,1,0,2,Junior SWE,02/17,01/21,Junior SWE,01/17,10/19,N/A,N/A,N/A
2920,Providence University,3.21,Bachelors,Chicago,F,0,1,0,0,Lawyer,05/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2921,Providence University,3.93,Masters,Waltham,M,0,1,0,0,Senior SWE,10/19,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2922,American University,3.03,Masters,Chicago,F,0,1,0,3,Senior SWE,09/20,06/23,Data Scientist,05/15,06/20,N/A,N/A,N/A
2923,Howard University,3.99,Masters,Boston,F,N/A,1,0,1,Data Scientist,12/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2924,Providence University,2.72,Masters,Miami,M,0,1,0,1,ML Engineer,09/17,11/21,Data Scientist,08/17,05/21,N/A,N/A,N/A
2925,Yale University,2.35,Bachelors,Charlottesville,M,0,1,0,4,ML Engineer,11/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2926,Harvard University,2.96,Masters,New York City,F,0,1,0,4,Junior SWE,03/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2927,Providence University,2.57,Bachelors,Waltham,F,0,1,0,4,Data Scientist,05/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2928,Harvard University,3.23,Bachelors,Waltham,M,0,1,0,2,ML Engineer,11/20,05/21,Data Scientist,07/19,05/21,N/A,N/A,N/A
2929,Howard University,2.05,Bachelors,Waltham,F,1,1,0,2,Lawyer,06/19,07/21,Junior SWE,01/19,01/19,N/A,N/A,N/A
2930,American University,2.76,Bachelors,Boston,M,0,1,0,2,Data Scientist,12/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2931,Harvard University,2.8,Masters,Providence,F,0,1,0,3,Lawyer,10/20,04/21,Junior SWE,12/18,08/19,ML Engineer,02/14,08/18
2932,Providence University,3.18,Bachelors,Boston,M,1,1,0,0,Senior SWE,05/17,12/21,Data Scientist,03/15,08/21,N/A,N/A,N/A
2933,Brandeis University,1.79,Bachelors,Boston,N/A,0,1,0,4,ML Engineer,09/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2934,Brandeis University,2.31,PhD,Charlottesville,M,0,0,0,4,Senior SWE,04/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2935,Yale University,2.03,PhD,Miami,M,0,0,0,4,Lawyer,01/18,08/22,Junior SWE,02/17,07/21,Senior SWE,03/14,09/19
2936,Yale University,3.73,Masters,Charlottesville,F,0,0,0,3,Junior SWE,02/19,01/23,Senior SWE,02/19,04/20,N/A,N/A,N/A
2937,Providence University,3.87,PhD,Chicago,M,0,1,0,1,Data Scientist,05/17,07/21,Junior SWE,12/16,12/19,N/A,N/A,N/A
2938,Howard University,3.48,PhD,New York City,F,0,1,0,3,Lawyer,03/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
2939,Brandeis University,3.27,Bachelors,Chicago,F,1,1,0,4,ML Engineer,03/17,02/21,Lawyer,03/17,04/19,N/A,N/A,N/A
2940,Fordham University,3.56,Bachelors,Waltham,F,0,1,0,2,Data Scientist,03/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2941,American University,1.85,Bachelors,Providence,M,0,1,0,3,Senior SWE,06/19,12/21,Junior SWE,05/15,05/19,N/A,N/A,N/A
2942,Providence University,2.07,PhD,New York City,F,1,1,0,4,Lawyer,02/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2943,Harvard University,2.23,Bachelors,Los Angeles,M,0,1,1,3,Data Scientist,06/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2944,Yale University,3.82,Bachelors,Chicago,M,0,1,0,0,Senior SWE,07/20,09/22,Senior SWE,04/19,12/19,Lawyer,03/16,04/19
2945,Howard University,1.15,Masters,Boston,F,0,1,0,3,Senior SWE,08/19,06/23,Data Scientist,08/18,01/21,N/A,N/A,N/A
2946,Brandeis University,2.74,Bachelors,Chicago,N/A,0,1,0,0,Data Scientist,08/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2947,Harvard University,2.1,Bachelors,Boston,F,1,0,0,0,Junior SWE,05/18,04/21,Lawyer,09/17,10/21,N/A,N/A,N/A
2948,Harvard University,1.35,Masters,Miami,M,0,0,0,3,Lawyer,02/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2949,Fordham University,2.77,PhD,Boston,M,0,1,0,4,ML Engineer,08/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2950,Harvard University,2.22,Bachelors,Boston,F,0,1,0,0,Data Scientist,12/18,12/21,Lawyer,04/17,06/19,N/A,N/A,N/A
2951,Fordham University,1.02,Bachelors,Charlottesville,F,0,0,0,1,Junior SWE,06/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2952,Yale University,2.6,Bachelors,Charlottesville,N/A,0,0,0,1,Senior SWE,05/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2953,Howard University,1.94,Bachelors,Waltham,M,0,1,0,1,Lawyer,01/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2954,Harvard University,4.0,PhD,New York City,F,0,0,0,3,ML Engineer,06/20,06/23,Junior SWE,03/15,03/19,Junior SWE,03/16,03/18
2955,Howard University,3.6,Bachelors,Los Angeles,M,0,1,0,1,Data Scientist,10/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2956,Fordham University,1.51,Masters,Waltham,F,0,0,0,4,Senior SWE,06/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2957,Yale University,1.26,Bachelors,Chicago,N/A,1,0,0,3,ML Engineer,11/20,09/22,Data Scientist,02/19,01/21,Lawyer,04/13,06/17
2958,Howard University,1.33,PhD,New York City,F,N/A,1,0,1,ML Engineer,06/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2959,Providence University,3.95,Masters,Charlottesville,M,1,1,0,0,Data Scientist,04/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
