Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
2771,Providence University,1.86,Bachelors,New York City,M,N/A,1,0,3,Data Scientist,12/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2772,Yale University,1.68,Masters,Los Angeles,M,0,1,0,0,Junior SWE,04/18,05/21,Junior SWE,12/18,10/21,N/A,N/A,N/A
2773,American University,2.31,Masters,Boston,N/A,1,1,1,4,ML Engineer,02/19,04/22,N/A,N/A,N/A,N/A,N/A,N/A
2774,American University,3.17,Bachelors,Boston,M,0,1,0,3,Lawyer,09/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2775,Harvard University,3.42,Masters,Boston,F,1,1,0,3,Lawyer,03/17,09/21,Lawyer,04/19,03/21,Junior SWE,07/13,08/17
2776,Yale University,2.3,Masters,Miami,M,0,1,0,3,Lawyer,10/18,02/22,Junior SWE,03/16,03/19,N/A,N/A,N/A
2777,Yale University,2.83,PhD,Providence,F,0,0,0,2,Senior SWE,08/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
2778,Brandeis University,1.03,Bachelors,Charlottesville,F,0,0,0,4,Data Scientist,11/17,01/22,Data Scientist,11/17,05/20,N/A,N/A,N/A
2779,Yale University,1.5,PhD,Providence,F,0,1,0,2,Lawyer,08/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2780,Providence University,1.69,Bachelors,Waltham,N/A,0,1,0,3,Lawyer,02/17,07/21,Senior SWE,09/17,09/21,N/A,N/A,N/A
2781,Yale University,2.97,Bachelors,Charlottesville,M,0,1,0,2,Junior SWE,06/17,10/21,Lawyer,06/16,02/19,N/A,N/A,N/A
2782,Fordham University,1.94,Masters,Chicago,M,0,1,0,0,Senior SWE,11/20,10/22,Junior SWE,04/17,02/20,N/A,N/A,N/A
2783,Harvard University,2.3,PhD,Miami,N/A,0,1,0,4,Junior SWE,09/19,06/23,ML Engineer,03/18,01/21,N/A,N/A,N/A
2784,Providence University,2.22,PhD,Los Angeles,F,0,1,0,3,Senior SWE,12/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2785,American University,2.96,PhD,Chicago,M,0,1,0,2,Data Scientist,08/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2786,Howard University,2.55,Bachelors,Boston,F,0,1,0,0,Senior SWE,12/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2787,Brandeis University,3.36,PhD,Chicago,M,0,1,0,3,Junior SWE,10/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2788,Howard University,3.47,Bachelors,Miami,M,0,1,0,4,Junior SWE,11/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2789,Yale University,1.9,PhD,Los Angeles,F,N/A,1,0,4,ML Engineer,02/18,09/23,Data Scientist,01/15,07/20,N/A,N/A,N/A
2790,Harvard University,3.53,Bachelors,Boston,F,0,1,N/A,2,Lawyer,03/19,02/22,Senior SWE,02/18,07/20,N/A,N/A,N/A
2791,Yale University,3.14,PhD,Boston,F,N/A,0,0,0,Junior SWE,09/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2792,Howard University,1.82,Bachelors,Miami,F,0,0,0,2,ML Engineer,10/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2793,Howard University,1.71,Bachelors,Charlottesville,M,0,1,1,3,Data Scientist,07/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2794,Fordham University,3.71,Bachelors,Boston,M,1,1,0,0,ML Engineer,03/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2795,Harvard University,1.35,Bachelors,Chicago,M,1,1,0,4,ML Engineer,02/18,10/21,ML Engineer,04/19,04/19,Lawyer,08/17,06/18
2796,Harvard University,1.88,Masters,New York City,F,0,1,0,1,ML Engineer,09/18,07/22,Lawyer,05/16,10/19,Senior SWE,01/13,06/17
2797,Brandeis University,3.85,Bachelors,Chicago,M,0,1,0,2,Data Scientist,04/17,07/22,Data Scientist,04/18,05/19,N/A,N/A,N/A
2798,Yale University,1.37,Masters,Providence,F,0,1,0,2,Data Scientist,11/20,07/23,Data Scientist,03/17,08/21,N/A,N/A,N/A
2799,Brandeis University,2.34,Bachelors,Los Angeles,M,0,1,0,4,Senior SWE,10/17,06/22,Data Scientist,03/17,03/20,N/A,N/A,N/A
2800,Fordham University,3.16,Bachelors,New York City,M,0,1,0,2,Lawyer,07/20,04/23,ML Engineer,12/17,04/20,N/A,N/A,N/A
2801,Yale University,2.87,Bachelors,Miami,M,0,1,0,4,ML Engineer,09/17,09/22,Lawyer,03/15,10/20,N/A,N/A,N/A
2802,American University,1.62,Masters,Waltham,F,0,0,0,2,Senior SWE,09/19,02/21,Senior SWE,04/16,05/19,N/A,N/A,N/A
2803,Fordham University,2.43,Bachelors,Los Angeles,F,0,1,0,2,ML Engineer,03/17,11/22,Data Scientist,10/15,01/21,N/A,N/A,N/A
2804,Fordham University,3.43,Bachelors,Providence,F,0,1,0,3,Junior SWE,07/17,07/21,Junior SWE,06/17,04/19,N/A,N/A,N/A
2805,Providence University,3.44,Masters,Providence,M,0,1,0,0,Data Scientist,06/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2806,Brandeis University,1.98,Bachelors,New York City,F,0,1,0,3,Junior SWE,02/19,01/21,Junior SWE,07/19,11/21,N/A,N/A,N/A
2807,Fordham University,1.45,Bachelors,Chicago,M,0,1,0,0,Junior SWE,09/20,11/23,Senior SWE,03/19,03/20,N/A,N/A,N/A
2808,American University,3.35,Bachelors,Providence,F,0,1,0,0,Lawyer,06/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2809,Howard University,1.97,Masters,Waltham,M,N/A,1,0,3,Data Scientist,01/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2810,Brandeis University,2.65,Bachelors,New York City,N/A,0,0,1,4,Senior SWE,12/19,05/23,Senior SWE,10/18,06/19,N/A,N/A,N/A
2811,Howard University,2.76,Masters,Charlottesville,F,0,1,0,3,Lawyer,09/18,04/22,Data Scientist,04/17,07/19,N/A,N/A,N/A
2812,Fordham University,1.75,Bachelors,Miami,F,0,1,0,4,Data Scientist,10/18,04/21,ML Engineer,04/16,03/20,N/A,N/A,N/A
2813,Yale University,3.0,Bachelors,Chicago,M,0,0,0,2,Senior SWE,10/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2814,Yale University,3.88,Masters,Los Angeles,N/A,0,0,1,3,Junior SWE,09/20,05/22,Junior SWE,03/18,03/20,N/A,N/A,N/A
2815,American University,3.58,Bachelors,Charlottesville,F,0,1,0,2,Lawyer,04/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A
2816,Yale University,1.08,Bachelors,Miami,M,0,1,0,4,Lawyer,02/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A
2817,Providence University,2.95,Bachelors,Miami,M,0,1,0,2,ML Engineer,06/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A
2818,Harvard University,2.72,Bachelors,New York City,M,0,0,0,3,ML Engineer,09/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2819,Providence University,3.87,PhD,Miami,M,N/A,1,0,1,Senior SWE,12/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2820,Brandeis University,1.21,Masters,Providence,F,0,1,0,2,Data Scientist,03/18,04/21,Data Scientist,09/15,04/21,N/A,N/A,N/A
2821,Fordham University,1.64,Masters,Boston,F,1,1,0,3,Junior SWE,10/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2822,Yale University,3.91,Masters,Boston,F,N/A,1,0,3,Junior SWE,07/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2823,Yale University,2.65,Bachelors,Providence,M,0,1,0,2,ML Engineer,05/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2824,American University,3.74,Bachelors,Providence,M,N/A,1,0,3,Lawyer,02/19,07/21,Lawyer,11/17,05/20,Junior SWE,06/15,10/17
2825,Providence University,3.9,Masters,Waltham,M,0,1,0,1,Junior SWE,12/18,09/23,Senior SWE,02/18,09/19,N/A,N/A,N/A
2826,Harvard University,1.04,Bachelors,Providence,M,0,0,0,0,Senior SWE,08/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2827,Harvard University,2.33,Masters,Boston,N/A,0,1,0,4,Data Scientist,01/18,02/23,ML Engineer,06/19,07/19,N/A,N/A,N/A
2828,Providence University,1.99,Bachelors,Charlottesville,F,0,1,0,3,Data Scientist,08/19,01/23,Lawyer,04/19,10/20,N/A,N/A,N/A
2829,Brandeis University,3.67,Bachelors,Waltham,M,0,1,0,1,Junior SWE,05/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2830,American University,1.2,Bachelors,Waltham,F,0,1,0,2,Data Scientist,01/19,03/23,ML Engineer,06/19,04/19,N/A,N/A,N/A
2831,American University,1.55,Bachelors,Chicago,F,0,1,0,3,ML Engineer,09/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2832,Howard University,1.86,Bachelors,Boston,M,0,1,0,4,Data Scientist,09/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2833,Harvard University,1.94,Masters,Providence,M,0,1,0,3,ML Engineer,08/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2834,Providence University,3.13,Masters,Miami,M,N/A,1,0,4,Lawyer,09/17,08/22,Data Scientist,06/18,07/21,N/A,N/A,N/A
2835,Providence University,2.6,Bachelors,Boston,F,0,1,0,3,Data Scientist,05/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2836,Howard University,3.94,Bachelors,Chicago,F,0,1,0,0,Junior SWE,02/18,03/21,Senior SWE,11/15,05/20,N/A,N/A,N/A
2837,Harvard University,3.25,Masters,Chicago,F,0,1,0,3,Junior SWE,02/17,07/23,Junior SWE,07/16,05/19,N/A,N/A,N/A
2838,Yale University,3.92,Masters,Miami,M,0,1,0,4,Junior SWE,06/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2839,Harvard University,1.66,Bachelors,Boston,F,1,0,0,0,Junior SWE,04/20,05/21,Senior SWE,07/17,07/19,N/A,N/A,N/A
2840,Providence University,1.16,Bachelors,Boston,F,0,1,0,1,Data Scientist,06/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2841,Harvard University,1.55,Bachelors,New York City,M,1,1,N/A,2,Lawyer,09/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
2842,American University,1.06,Bachelors,Miami,F,0,1,0,4,Lawyer,09/19,12/22,Senior SWE,01/19,09/20,N/A,N/A,N/A
2843,Harvard University,3.7,Bachelors,Providence,M,0,1,0,4,Lawyer,07/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2844,Howard University,3.88,Masters,Chicago,M,0,1,0,1,Senior SWE,11/17,05/22,Junior SWE,05/17,06/21,N/A,N/A,N/A
2845,American University,3.85,PhD,New York City,F,0,1,0,0,ML Engineer,12/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2846,Howard University,2.12,Bachelors,Los Angeles,F,0,0,0,2,Lawyer,05/20,04/22,Data Scientist,06/15,02/20,N/A,N/A,N/A
2847,American University,3.34,Bachelors,New York City,M,1,1,0,3,Senior SWE,11/19,02/23,Data Scientist,05/18,12/20,N/A,N/A,N/A
2848,Providence University,1.46,Masters,Waltham,N/A,N/A,0,0,4,Junior SWE,06/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2849,Brandeis University,2.9,Bachelors,Charlottesville,F,0,0,0,1,Lawyer,01/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A
2850,Fordham University,2.12,PhD,Charlottesville,F,0,1,0,2,Lawyer,11/18,02/21,ML Engineer,06/18,04/21,N/A,N/A,N/A
2851,Providence University,3.16,Bachelors,New York City,M,0,1,0,4,ML Engineer,05/20,09/21,Data Scientist,02/19,02/21,Lawyer,12/14,10/19
2852,Howard University,1.22,Bachelors,Providence,F,0,0,0,4,ML Engineer,02/19,06/21,Lawyer,08/16,03/20,N/A,N/A,N/A
2853,Fordham University,3.45,Bachelors,Charlottesville,M,0,0,0,1,Senior SWE,02/19,08/22,Data Scientist,05/19,04/19,N/A,N/A,N/A
2854,Harvard University,1.9,Bachelors,Miami,F,0,0,0,0,Data Scientist,02/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2855,Howard University,1.65,Bachelors,Miami,F,1,1,0,0,Data Scientist,12/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2856,Brandeis University,3.14,Masters,Boston,F,1,1,0,3,Lawyer,06/20,08/21,Senior SWE,03/15,11/21,Data Scientist,12/13,02/18
2857,Fordham University,1.76,Masters,Boston,M,0,0,0,3,Junior SWE,10/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2858,Yale University,2.75,Bachelors,Chicago,N/A,0,0,0,1,Junior SWE,12/17,02/22,Lawyer,01/17,06/19,N/A,N/A,N/A
2859,Providence University,3.1,Bachelors,Providence,F,0,0,0,0,Data Scientist,03/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2860,American University,1.85,Masters,Chicago,N/A,N/A,1,0,3,ML Engineer,09/20,11/23,Lawyer,03/18,06/21,N/A,N/A,N/A
2861,Harvard University,1.55,Bachelors,New York City,M,0,1,0,1,ML Engineer,12/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2862,Howard University,2.95,Masters,Providence,M,0,0,0,4,Data Scientist,02/19,06/21,ML Engineer,08/19,09/19,N/A,N/A,N/A
2863,American University,3.8,Bachelors,Charlottesville,F,N/A,1,0,1,Senior SWE,04/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2864,Harvard University,1.12,Bachelors,Los Angeles,F,0,0,N/A,4,Lawyer,04/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2865,Harvard University,3.59,Bachelors,Los Angeles,M,0,0,0,0,Senior SWE,10/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2866,Howard University,1.08,Bachelors,Chicago,N/A,0,0,0,2,Data Scientist,03/19,11/22,Data Scientist,02/19,02/19,N/A,N/A,N/A
2867,Howard University,3.97,Bachelors,Chicago,M,0,1,0,3,Senior SWE,10/19,07/21,Data Scientist,11/16,03/21,N/A,N/A,N/A
2868,Brandeis University,2.24,Bachelors,New York City,N/A,0,1,0,4,Junior SWE,09/19,12/21,Junior SWE,08/18,12/19,N/A,N/A,N/A
2869,Howard University,1.35,Bachelors,New York City,N/A,N/A,1,0,4,Junior SWE,08/19,06/21,Senior SWE,12/15,01/21,N/A,N/A,N/A
2870,Brandeis University,3.74,Bachelors,New York City,M,1,1,0,1,Junior SWE,07/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2871,Harvard University,2.56,Bachelors,New York City,N/A,0,1,0,2,Senior SWE,05/17,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2872,American University,1.67,Bachelors,Waltham,M,0,1,0,2,ML Engineer,06/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A
2873,Providence University,1.27,Masters,New York City,F,0,0,0,4,Junior SWE,07/18,07/22,ML Engineer,07/17,12/19,N/A,N/A,N/A
2874,Brandeis University,3.92,Masters,Chicago,M,N/A,0,0,4,ML Engineer,08/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2875,Brandeis University,2.34,Bachelors,Providence,M,1,0,0,0,Senior SWE,02/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2876,Howard University,1.88,PhD,Waltham,F,0,1,0,0,Senior SWE,04/20,06/22,Lawyer,04/15,11/19,N/A,N/A,N/A
2877,Yale University,3.35,Bachelors,Miami,F,1,1,0,1,Data Scientist,02/19,10/23,Junior SWE,08/16,08/21,N/A,N/A,N/A
2878,Brandeis University,1.93,PhD,Chicago,F,0,1,0,4,Senior SWE,05/19,03/22,ML Engineer,04/17,01/19,N/A,N/A,N/A
2879,Yale University,1.3,Bachelors,Waltham,M,0,1,0,1,Data Scientist,03/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2880,Fordham University,3.66,Bachelors,Providence,M,0,1,0,2,Lawyer,03/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
2881,Howard University,3.12,Masters,Los Angeles,M,0,1,0,2,Junior SWE,09/17,03/22,Lawyer,09/16,04/21,N/A,N/A,N/A
2882,American University,2.81,Bachelors,Waltham,M,0,1,0,0,Senior SWE,04/17,06/23,Senior SWE,11/17,03/19,N/A,N/A,N/A
2883,Fordham University,2.91,Bachelors,Waltham,M,0,0,0,0,ML Engineer,06/20,05/23,Lawyer,01/17,11/21,N/A,N/A,N/A
2884,Brandeis University,3.93,Masters,Miami,M,0,1,0,4,ML Engineer,02/19,03/22,ML Engineer,06/17,05/21,N/A,N/A,N/A
2885,Howard University,1.06,Bachelors,Miami,M,N/A,1,0,3,ML Engineer,11/20,01/22,ML Engineer,04/17,09/20,N/A,N/A,N/A
2886,American University,1.28,Bachelors,Charlottesville,M,0,1,N/A,4,Lawyer,02/18,07/21,ML Engineer,11/18,07/21,N/A,N/A,N/A
2887,Howard University,2.0,Bachelors,Chicago,M,0,1,0,0,Senior SWE,06/20,08/23,Junior SWE,01/19,10/19,Senior SWE,11/15,06/18
2888,Fordham University,3.03,Bachelors,Miami,M,0,1,0,1,Lawyer,06/17,08/22,Senior SWE,08/19,12/19,N/A,N/A,N/A
2889,Providence University,1.62,Bachelors,Charlottesville,N/A,0,1,0,0,Lawyer,07/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A
2890,Harvard University,2.14,Bachelors,Los Angeles,M,0,1,N/A,1,Junior SWE,05/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2891,American University,3.41,Masters,Providence,F,0,1,0,0,Senior SWE,04/19,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2892,Howard University,3.89,Bachelors,Charlottesville,M,0,1,0,4,Data Scientist,06/19,08/21,ML Engineer,12/17,12/19,N/A,N/A,N/A
2893,Howard University,3.53,Masters,Boston,N/A,0,0,0,0,Senior SWE,09/20,11/21,ML Engineer,06/16,10/19,N/A,N/A,N/A
2894,Harvard University,2.28,Bachelors,Miami,M,0,1,0,2,ML Engineer,06/17,07/23,N/A,N/A,N/A,N/A,N/A,N/A
2895,Brandeis University,3.45,Masters,Charlottesville,F,0,1,0,4,ML Engineer,10/17,08/21,Data Scientist,06/17,09/20,N/A,N/A,N/A
2896,Providence University,3.74,PhD,Charlottesville,M,0,1,0,2,Data Scientist,01/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A
2897,Harvard University,2.51,Bachelors,Boston,N/A,0,1,0,1,Lawyer,03/17,03/23,Junior SWE,03/19,01/21,N/A,N/A,N/A
2898,American University,2.39,Bachelors,Chicago,F,0,0,0,0,Data Scientist,02/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2899,Harvard University,1.78,Bachelors,Los Angeles,M,1,1,0,1,ML Engineer,06/18,09/21,N/A,N/A,N/A,N/A,N/A,N/A
2900,Providence University,3.98,Bachelors,New York City,F,0,1,0,0,Junior SWE,03/20,09/23,Junior SWE,01/19,11/21,N/A,N/A,N/A
2901,American University,3.17,Masters,Charlottesville,F,0,1,N/A,3,Junior SWE,02/18,01/23,Data Scientist,10/17,05/20,N/A,N/A,N/A
2902,Harvard University,1.25,Bachelors,Los Angeles,M,0,1,0,3,Junior SWE,08/17,09/21,ML Engineer,12/18,08/20,N/A,N/A,N/A
2903,American University,2.67,Bachelors,Miami,M,0,1,0,2,Lawyer,11/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
2904,American University,2.79,Bachelors,Boston,F,0,0,0,0,Senior SWE,06/19,10/23,Junior SWE,09/17,07/21,N/A,N/A,N/A
2905,Yale University,3.62,Bachelors,Providence,M,0,1,0,0,Junior SWE,11/19,07/22,Senior SWE,06/17,04/20,N/A,N/A,N/A
2906,Harvard University,3.62,Bachelors,Providence,M,0,1,0,0,ML Engineer,09/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2907,Brandeis University,3.63,Bachelors,Boston,M,0,1,0,0,Senior SWE,03/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2908,Harvard University,3.78,Bachelors,Chicago,F,0,1,0,1,Senior SWE,07/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2909,Harvard University,3.09,Bachelors,Boston,F,1,0,0,2,Data Scientist,01/17,10/21,Junior SWE,07/16,04/21,N/A,N/A,N/A
2910,Brandeis University,3.85,PhD,Charlottesville,F,1,1,0,0,ML Engineer,12/17,04/21,Data Scientist,11/19,01/20,N/A,N/A,N/A
2911,Providence University,3.66,Bachelors,Providence,F,0,1,0,3,Data Scientist,09/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2912,Howard University,2.1,Bachelors,Miami,M,0,1,0,1,Senior SWE,02/19,02/21,Senior SWE,03/17,11/19,N/A,N/A,N/A
2913,Harvard University,2.81,PhD,Los Angeles,F,0,1,0,2,ML Engineer,04/17,08/23,ML Engineer,10/16,02/19,N/A,N/A,N/A
2914,Howard University,1.75,Bachelors,Chicago,F,0,1,0,4,Lawyer,11/17,07/23,ML Engineer,06/17,02/20,Junior SWE,12/14,01/18
2915,Fordham University,3.2,PhD,Miami,F,0,1,0,4,ML Engineer,05/19,05/22,Data Scientist,04/16,09/19,Junior SWE,08/18,09/18
2916,Fordham University,3.26,Masters,Waltham,F,1,0,0,1,Data Scientist,01/18,11/22,ML Engineer,11/16,06/21,N/A,N/A,N/A
2917,Howard University,1.51,Bachelors,New York City,N/A,0,1,0,2,Lawyer,01/20,01/22,Junior SWE,07/16,09/21,N/A,N/A,N/A
2918,Yale University,2.42,Bachelors,Providence,M,0,1,1,1,ML Engineer,08/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A
2919,Yale University,2.94,Masters,Waltham,F,0,1,0,2,Senior SWE,11/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A
2920,Providence University,2.56,Bachelors,Chicago,M,1,1,0,4,Data Scientist,05/17,08/22,Data Scientist,12/16,09/20,N/A,N/A,N/A
2921,Howard University,1.58,Bachelors,Charlottesville,M,0,1,0,3,ML Engineer,10/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2922,Howard University,2.3,Bachelors,Chicago,F,1,1,1,0,Data Scientist,11/20,11/22,Data Scientist,07/16,04/21,N/A,N/A,N/A
2923,Providence University,3.06,Bachelors,Los Angeles,M,0,0,0,4,Junior SWE,03/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2924,American University,3.81,Bachelors,Charlottesville,M,0,1,0,0,Junior SWE,04/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
2925,Fordham University,1.62,Masters,Los Angeles,N/A,0,1,0,2,Lawyer,08/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
2926,Fordham University,1.06,Masters,Chicago,F,0,1,0,4,Junior SWE,01/18,12/21,ML Engineer,06/17,03/20,N/A,N/A,N/A
2927,Brandeis University,1.6,Bachelors,Boston,M,0,0,0,4,ML Engineer,09/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2928,Harvard University,3.76,Bachelors,Los Angeles,M,0,0,0,0,Junior SWE,10/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2929,Fordham University,2.57,Masters,Miami,F,0,0,0,4,Senior SWE,12/18,06/21,Lawyer,04/18,11/21,Senior SWE,03/14,04/18
2930,Brandeis University,2.87,Bachelors,Chicago,M,0,1,0,0,Data Scientist,08/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2931,Brandeis University,3.6,Masters,Providence,M,0,1,0,2,ML Engineer,09/18,08/23,Junior SWE,05/17,03/19,N/A,N/A,N/A
2932,Brandeis University,2.51,Masters,Waltham,M,0,1,0,1,Senior SWE,10/18,12/21,Lawyer,12/18,10/19,N/A,N/A,N/A
2933,Brandeis University,1.6,Masters,Providence,N/A,0,1,0,1,Lawyer,09/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2934,Fordham University,2.09,Bachelors,Chicago,M,0,1,0,1,Lawyer,01/18,05/21,ML Engineer,07/17,04/19,ML Engineer,10/17,02/18
2935,Providence University,3.64,Masters,Chicago,M,0,1,0,3,ML Engineer,05/19,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2936,American University,3.04,Masters,Charlottesville,M,0,1,0,0,ML Engineer,10/18,10/21,Senior SWE,08/15,05/19,N/A,N/A,N/A
2937,Harvard University,3.63,Masters,New York City,M,0,1,0,2,Senior SWE,08/18,12/22,Lawyer,02/18,08/19,N/A,N/A,N/A
2938,Providence University,1.46,Bachelors,Los Angeles,N/A,0,1,0,1,Junior SWE,12/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A
2939,Yale University,1.98,Bachelors,Charlottesville,F,0,1,0,2,Data Scientist,02/17,11/23,N/A,N/A,N/A,N/A,N/A,N/A
2940,Brandeis University,3.89,PhD,Boston,M,0,1,0,0,Lawyer,12/18,05/23,Senior SWE,10/16,11/20,N/A,N/A,N/A
2941,Yale University,2.48,Bachelors,Miami,F,0,1,1,1,Lawyer,05/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
2942,Yale University,2.67,Bachelors,Los Angeles,M,0,1,0,4,Senior SWE,06/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2943,Harvard University,2.06,PhD,Los Angeles,F,0,0,0,1,Data Scientist,10/20,04/21,Data Scientist,06/15,03/20,Junior SWE,08/18,06/17
2944,Providence University,1.34,Bachelors,New York City,N/A,0,1,1,2,Senior SWE,09/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
2945,Harvard University,1.68,Masters,Miami,F,1,1,0,3,Senior SWE,06/18,10/22,Lawyer,03/15,02/20,N/A,N/A,N/A
2946,Fordham University,2.77,Bachelors,Miami,M,0,1,0,1,Lawyer,02/17,12/22,Junior SWE,04/15,04/19,N/A,N/A,N/A
2947,Howard University,2.71,Bachelors,Miami,M,0,1,0,0,Data Scientist,08/20,02/23,Senior SWE,07/15,06/19,N/A,N/A,N/A
2948,Brandeis University,1.55,Bachelors,New York City,M,0,1,0,2,Lawyer,09/20,05/21,Senior SWE,07/17,11/21,N/A,N/A,N/A
2949,Yale University,3.43,Bachelors,Chicago,F,0,1,0,3,Junior SWE,07/18,11/23,ML Engineer,07/17,07/21,N/A,N/A,N/A
2950,Providence University,2.38,Bachelors,Waltham,F,0,1,0,1,Senior SWE,11/17,10/22,ML Engineer,07/15,07/19,N/A,N/A,N/A
2951,Brandeis University,2.38,Bachelors,Los Angeles,M,0,0,0,2,ML Engineer,12/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
2952,American University,1.3,Bachelors,Waltham,F,0,0,0,2,Senior SWE,03/18,12/22,Lawyer,04/15,01/21,N/A,N/A,N/A
2953,Howard University,1.9,PhD,Providence,M,0,1,0,2,Junior SWE,10/19,04/23,ML Engineer,06/15,09/20,Junior SWE,11/15,09/19
2954,Fordham University,3.11,Bachelors,New York City,F,0,1,0,4,Data Scientist,06/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2955,Providence University,3.67,Bachelors,Chicago,F,1,0,0,2,Senior SWE,09/17,08/23,Senior SWE,06/16,02/21,N/A,N/A,N/A
2956,Yale University,1.67,Masters,Boston,M,0,1,0,0,Junior SWE,09/19,01/23,Data Scientist,04/19,05/21,N/A,N/A,N/A
2957,Harvard University,2.34,Masters,Waltham,N/A,0,0,0,2,ML Engineer,06/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
2958,Howard University,1.01,Bachelors,Miami,M,0,1,0,2,Lawyer,08/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
2959,Howard University,3.39,Bachelors,Boston,F,0,1,0,4,Junior SWE,03/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
