Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
2546,Fordham University,3.91,Masters,Waltham,F,0.0,1,N/A,0,Junior SWE,11/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A,7.52
2547,Fordham University,1.37,Bachelors,New York City,M,0.0,1,0.0,1,ML Engineer,03/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,1.43
2548,Harvard University,1.36,Masters,Chicago,F,0.0,1,0.0,0,Data Scientist,12/17,01/22,N/A,N/A,N/A,N/A,N/A,N/A,9.28
2549,Howard University,3.84,Bachelors,Miami,F,0.0,1,0.0,1,Junior SWE,06/18,09/23,Lawyer,01/19,02/21,N/A,N/A,N/A,7.06
2550,Fordham University,1.61,Masters,Los Angeles,M,0.0,1,0.0,4,ML Engineer,06/18,04/22,Data Scientist,01/16,06/20,N/A,N/A,N/A,5.72
2551,American University,1.9,Masters,Miami,M,N/A,1,0.0,1,Lawyer,09/19,05/22,Junior SWE,09/17,10/19,N/A,N/A,N/A,1.2
2552,Fordham University,1.01,Bachelors,Providence,N/A,0.0,1,1.0,4,Data Scientist,05/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A,5.92
2553,American University,1.49,Bachelors,Boston,F,0.0,0,0.0,4,Senior SWE,07/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,8.51
2554,Fordham University,2.27,Bachelors,Los Angeles,F,0.0,1,1.0,2,ML Engineer,05/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A,1.0
2555,American University,1.38,PhD,Los Angeles,M,N/A,1,0.0,2,Lawyer,08/19,10/23,ML Engineer,11/15,01/21,N/A,N/A,N/A,3.55
2556,Howard University,1.75,PhD,Boston,M,0.0,1,0.0,1,Senior SWE,08/20,10/22,ML Engineer,12/16,02/20,N/A,N/A,N/A,5.93
2557,Brandeis University,1.91,Masters,Chicago,M,0.0,1,0.0,0,Senior SWE,05/20,09/23,N/A,N/A,N/A,N/A,N/A,N/A,7.2
2558,American University,1.49,Bachelors,Miami,M,0.0,0,0.0,2,Lawyer,01/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,7.14
2559,Brandeis University,2.88,Bachelors,Boston,F,0.0,1,0.0,0,Senior SWE,03/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A,0.85
2560,Howard University,3.25,Bachelors,Charlottesville,M,1.0,1,0.0,0,Junior SWE,02/20,01/23,Junior SWE,11/16,07/19,Junior SWE,07/16,09/19,4.33
2561,Brandeis University,3.51,Bachelors,Los Angeles,F,0.0,1,N/A,2,Lawyer,10/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A,3.46
2562,Providence University,1.32,Bachelors,Boston,M,0.0,1,0.0,1,ML Engineer,09/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A,0.19
2563,Brandeis University,1.77,Bachelors,Waltham,M,0.0,1,0.0,1,Junior SWE,02/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,8.67
2564,Howard University,2.55,Bachelors,Miami,F,0.0,1,0.0,2,Junior SWE,04/18,11/21,Lawyer,03/15,10/21,Senior SWE,10/16,01/18,4.61
2565,Fordham University,3.42,Masters,Los Angeles,M,0.0,1,0.0,2,Lawyer,05/20,06/22,Lawyer,06/18,08/19,Data Scientist,04/17,07/17,1.09
2566,American University,2.83,Bachelors,New York City,N/A,1.0,1,0.0,4,Data Scientist,07/18,07/22,Junior SWE,03/17,11/19,N/A,N/A,N/A,5.08
2567,Yale University,2.88,PhD,Providence,N/A,0.0,1,0.0,4,Senior SWE,06/18,07/23,ML Engineer,09/16,12/19,N/A,N/A,N/A,7.8
2568,Providence University,3.36,Masters,Chicago,M,0.0,1,0.0,0,Lawyer,06/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A,1.32
2569,Providence University,3.29,Bachelors,Los Angeles,F,0.0,1,0.0,3,Junior SWE,02/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,1.36
2570,Fordham University,1.4,Bachelors,Miami,M,0.0,0,0.0,2,Data Scientist,10/19,06/23,Lawyer,12/16,03/21,N/A,N/A,N/A,4.75
2571,Brandeis University,2.5,PhD,Providence,F,N/A,1,0.0,0,Lawyer,09/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A,5.09
2572,Fordham University,2.56,Bachelors,Charlottesville,F,0.0,0,0.0,1,Data Scientist,02/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A,0.8
2573,Howard University,1.33,Masters,Charlottesville,F,0.0,1,0.0,3,Data Scientist,05/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,3.68
2574,Fordham University,2.76,Masters,Boston,N/A,0.0,1,0.0,0,Junior SWE,10/17,10/21,ML Engineer,12/16,05/19,N/A,N/A,N/A,0.56
2575,Brandeis University,1.38,Bachelors,New York City,M,0.0,1,0.0,2,Senior SWE,09/19,01/22,N/A,N/A,N/A,N/A,N/A,N/A,6.13
2576,Harvard University,3.93,Bachelors,Providence,M,0.0,1,0.0,4,Junior SWE,06/20,07/21,Junior SWE,09/18,02/21,N/A,N/A,N/A,8.4
2577,Howard University,2.96,Bachelors,Charlottesville,F,0.0,1,0.0,3,Junior SWE,10/20,01/23,ML Engineer,08/18,03/20,N/A,N/A,N/A,1.91
2578,Harvard University,1.99,Masters,Chicago,F,1.0,0,0.0,1,Senior SWE,01/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A,7.92
2579,Fordham University,3.97,PhD,Waltham,F,0.0,1,0.0,3,ML Engineer,02/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A,4.72
2580,Brandeis University,3.33,Bachelors,Boston,F,0.0,1,0.0,4,Data Scientist,06/20,02/23,Senior SWE,06/17,08/19,Junior SWE,08/13,01/19,5.39
2581,Howard University,3.24,Masters,Waltham,M,0.0,1,0.0,3,ML Engineer,06/18,06/21,Data Scientist,03/18,07/19,N/A,N/A,N/A,3.71
2582,Brandeis University,2.97,Masters,Los Angeles,M,0.0,1,0.0,3,Junior SWE,08/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,3.69
2583,Brandeis University,3.75,Bachelors,Chicago,M,0.0,1,0.0,4,ML Engineer,01/20,10/23,N/A,N/A,N/A,N/A,N/A,N/A,7.19
2584,Harvard University,3.87,Masters,Los Angeles,M,0.0,1,0.0,0,Senior SWE,06/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A,8.07
2585,Fordham University,3.53,Bachelors,Los Angeles,M,0.0,0,0.0,0,Data Scientist,09/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A,8.16
2586,Providence University,2.48,Bachelors,New York City,M,0.0,0,0.0,2,Lawyer,05/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,3.36
2587,Brandeis University,2.96,Bachelors,Providence,F,0.0,1,0.0,3,Senior SWE,06/17,12/21,Lawyer,03/15,03/21,N/A,N/A,N/A,6.22
2588,Yale University,2.61,Bachelors,Chicago,M,0.0,0,0.0,1,Junior SWE,10/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A,0.79
2589,Howard University,3.01,Bachelors,New York City,N/A,0.0,1,0.0,0,Data Scientist,02/19,03/21,Junior SWE,05/19,02/21,Senior SWE,10/14,11/17,0.57
2590,Providence University,1.85,Bachelors,Charlottesville,M,0.0,1,1.0,3,Junior SWE,05/18,11/22,N/A,N/A,N/A,N/A,N/A,N/A,9.48
2591,American University,3.63,PhD,Chicago,M,1.0,0,0.0,0,Junior SWE,05/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A,6.54
2592,American University,3.66,Bachelors,New York City,F,0.0,1,0.0,0,Senior SWE,03/19,02/21,ML Engineer,03/18,11/21,Data Scientist,05/15,02/17,2.52
2593,Fordham University,3.51,PhD,Boston,F,0.0,0,0.0,1,Senior SWE,01/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A,4.02
2594,Providence University,2.31,Masters,Boston,F,0.0,1,0.0,0,Lawyer,01/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,3.38
2595,Providence University,3.24,Bachelors,Waltham,F,0.0,1,0.0,2,Junior SWE,09/18,05/21,Lawyer,11/16,05/21,Senior SWE,02/17,03/17,9.68
2596,Harvard University,2.45,Bachelors,New York City,F,0.0,0,1.0,1,Junior SWE,09/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A,1.0
2597,Harvard University,3.15,Bachelors,Los Angeles,M,0.0,1,0.0,1,Lawyer,06/19,10/22,Junior SWE,10/15,03/19,N/A,N/A,N/A,1.73
2598,American University,1.48,Masters,Charlottesville,F,0.0,1,0.0,0,ML Engineer,02/18,01/21,ML Engineer,06/16,07/19,N/A,N/A,N/A,3.55
2599,American University,2.59,Bachelors,Providence,M,0.0,1,0.0,4,Lawyer,07/19,08/23,Lawyer,06/16,12/19,ML Engineer,04/15,12/18,6.39
2600,Brandeis University,1.65,Bachelors,Providence,M,0.0,0,0.0,0,ML Engineer,02/18,01/23,Senior SWE,09/15,03/21,N/A,N/A,N/A,8.69
2601,Harvard University,3.84,Bachelors,New York City,F,0.0,1,0.0,2,Junior SWE,07/18,06/23,Lawyer,02/19,04/21,N/A,N/A,N/A,4.51
2602,Yale University,3.03,Masters,Boston,M,N/A,1,0.0,3,Data Scientist,01/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A,4.38
2603,Providence University,1.57,Bachelors,Boston,F,N/A,1,0.0,3,Lawyer,12/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A,2.2
2604,Fordham University,3.97,Bachelors,Chicago,F,0.0,0,0.0,2,Data Scientist,05/17,10/21,N/A,N/A,N/A,N/A,N/A,N/A,4.72
2605,Fordham University,2.55,Bachelors,Chicago,M,0.0,1,0.0,2,Senior SWE,07/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A,2.99
2606,Brandeis University,3.1,Masters,Waltham,F,0.0,1,1.0,0,ML Engineer,07/19,11/23,Lawyer,07/19,07/19,N/A,N/A,N/A,5.9
2607,Harvard University,2.96,Masters,Los Angeles,F,0.0,1,0.0,0,Junior SWE,04/18,08/23,Senior SWE,07/15,08/19,N/A,N/A,N/A,7.12
2608,Yale University,1.77,Bachelors,Waltham,M,0.0,1,0.0,1,ML Engineer,06/19,04/21,Data Scientist,01/15,11/20,N/A,N/A,N/A,2.82
2609,American University,1.69,Bachelors,New York City,M,0.0,1,0.0,3,ML Engineer,08/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A,1.74
2610,Howard University,1.13,Bachelors,Chicago,M,0.0,1,N/A,0,ML Engineer,10/18,04/22,Data Scientist,05/19,01/19,N/A,N/A,N/A,8.04
2611,Providence University,1.9,Bachelors,Providence,N/A,0.0,0,0.0,2,Data Scientist,08/19,07/22,Lawyer,08/19,05/21,N/A,N/A,N/A,2.52
2612,Brandeis University,1.94,Masters,Los Angeles,M,0.0,0,0.0,4,Senior SWE,04/17,09/22,Data Scientist,09/19,03/19,N/A,N/A,N/A,5.23
2613,Brandeis University,3.57,Bachelors,Waltham,M,0.0,0,0.0,3,Data Scientist,05/17,11/22,Data Scientist,02/18,05/21,N/A,N/A,N/A,5.99
2614,Howard University,1.89,Bachelors,Miami,F,0.0,1,0.0,2,Senior SWE,12/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A,9.66
2615,Yale University,1.79,PhD,Boston,M,0.0,1,0.0,2,Senior SWE,04/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A,1.26
2616,Brandeis University,2.35,Masters,Waltham,M,0.0,1,N/A,2,ML Engineer,05/20,07/23,Junior SWE,03/16,05/20,N/A,N/A,N/A,2.51
2617,Brandeis University,3.71,PhD,Miami,F,N/A,1,0.0,3,ML Engineer,01/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A,3.47
2618,Howard University,3.1,Bachelors,Miami,M,N/A,1,0.0,1,Senior SWE,05/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A,0.77
2619,American University,3.9,Bachelors,Chicago,M,0.0,1,0.0,0,Junior SWE,05/20,10/21,Senior SWE,10/19,06/21,N/A,N/A,N/A,7.37
2620,Fordham University,3.49,Bachelors,Miami,F,0.0,0,0.0,0,Data Scientist,05/20,02/23,N/A,N/A,N/A,N/A,N/A,N/A,5.73
2621,Providence University,1.37,Bachelors,Chicago,F,0.0,1,0.0,2,Lawyer,03/20,01/21,Senior SWE,07/16,02/21,ML Engineer,05/14,10/18,5.74
2622,Fordham University,1.01,Bachelors,Miami,M,0.0,1,0.0,0,Lawyer,09/17,03/22,Data Scientist,10/19,05/21,N/A,N/A,N/A,0.02
2623,Howard University,3.84,Bachelors,Chicago,M,0.0,1,0.0,1,ML Engineer,02/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A,3.71
2624,Howard University,3.16,Bachelors,Waltham,N/A,0.0,1,0.0,3,Junior SWE,07/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A,3.23
2625,Fordham University,2.84,Masters,Providence,M,1.0,1,0.0,3,ML Engineer,02/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A,2.02
2626,Harvard University,3.99,Masters,Miami,M,0.0,1,0.0,1,Senior SWE,01/19,01/22,Data Scientist,08/16,07/21,N/A,N/A,N/A,2.92
2627,Providence University,1.75,Bachelors,New York City,F,0.0,1,1.0,4,Senior SWE,09/17,07/23,Senior SWE,02/17,10/21,N/A,N/A,N/A,6.45
2628,Harvard University,3.7,Bachelors,Waltham,M,0.0,1,0.0,0,Senior SWE,03/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A,4.52
2629,Harvard University,2.26,Bachelors,Miami,F,N/A,1,0.0,2,ML Engineer,07/17,12/21,N/A,N/A,N/A,N/A,N/A,N/A,6.72
2630,Howard University,3.41,Bachelors,New York City,F,0.0,1,0.0,1,Lawyer,10/19,01/22,Data Scientist,02/19,11/21,N/A,N/A,N/A,1.56
2631,Brandeis University,1.74,Masters,Providence,M,0.0,1,0.0,0,Lawyer,01/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A,2.64
2632,Providence University,2.01,Masters,Los Angeles,F,0.0,0,0.0,3,Senior SWE,04/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A,3.41
2633,Howard University,3.98,PhD,Providence,M,0.0,1,0.0,1,Lawyer,02/20,02/22,Lawyer,02/19,11/20,N/A,N/A,N/A,7.4
2634,Fordham University,1.58,PhD,Waltham,M,0.0,1,1.0,2,Data Scientist,11/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,7.1
2635,Providence University,1.82,Bachelors,Providence,M,0.0,1,0.0,1,Data Scientist,11/20,04/23,Junior SWE,05/18,01/21,N/A,N/A,N/A,6.88
2636,American University,3.64,PhD,New York City,F,0.0,1,0.0,3,Lawyer,03/20,06/21,Senior SWE,01/19,01/19,Data Scientist,11/16,01/17,2.44
2637,Harvard University,2.21,Bachelors,New York City,F,N/A,1,0.0,2,Data Scientist,01/17,07/23,Junior SWE,09/17,02/21,N/A,N/A,N/A,2.82
2638,Fordham University,2.85,PhD,Waltham,M,0.0,1,0.0,4,Data Scientist,01/17,07/22,Lawyer,06/15,04/19,N/A,N/A,N/A,6.05
2639,Fordham University,1.32,Bachelors,Miami,F,0.0,1,0.0,4,Data Scientist,12/18,01/21,ML Engineer,07/18,05/20,N/A,N/A,N/A,9.77
2640,Howard University,1.65,Bachelors,New York City,M,N/A,1,0.0,1,Junior SWE,08/20,06/23,ML Engineer,07/18,05/20,N/A,N/A,N/A,9.26
2641,Providence University,1.84,Bachelors,New York City,M,0.0,1,0.0,2,Senior SWE,03/17,10/22,N/A,N/A,N/A,N/A,N/A,N/A,4.97
2642,Yale University,1.29,Masters,Los Angeles,M,0.0,1,0.0,3,Senior SWE,01/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A,8.29
2643,Harvard University,1.0,Bachelors,Waltham,F,1.0,1,0.0,0,Senior SWE,08/18,04/23,N/A,N/A,N/A,N/A,N/A,N/A,3.39
2644,Harvard University,2.15,Bachelors,Miami,F,N/A,1,0.0,2,Lawyer,01/19,03/23,ML Engineer,03/19,07/19,ML Engineer,03/16,01/17,0.65
2645,Fordham University,3.42,Bachelors,Miami,F,1.0,1,0.0,2,Senior SWE,11/20,07/22,Junior SWE,03/16,03/21,N/A,N/A,N/A,2.11
2646,Brandeis University,2.21,Masters,Waltham,F,0.0,1,0.0,3,ML Engineer,11/20,07/22,Junior SWE,01/16,01/19,Lawyer,02/18,10/19,3.23
2647,Yale University,3.29,PhD,Boston,M,N/A,1,0.0,2,Junior SWE,09/17,04/23,Junior SWE,09/15,08/20,Data Scientist,09/14,03/18,2.24
2648,Fordham University,1.12,Masters,Boston,N/A,0.0,1,N/A,1,Data Scientist,12/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A,2.78
2649,Yale University,1.25,Bachelors,New York City,N/A,0.0,1,0.0,2,Data Scientist,07/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A,3.2
2650,Harvard University,2.93,PhD,Charlottesville,M,0.0,1,0.0,0,Lawyer,08/19,05/22,Junior SWE,10/17,08/21,Lawyer,06/18,06/18,3.13
2651,Howard University,3.39,Bachelors,Miami,F,1.0,1,0.0,4,Junior SWE,10/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A,4.61
2652,American University,3.96,Bachelors,Waltham,F,0.0,0,0.0,2,Data Scientist,08/18,04/23,N/A,N/A,N/A,N/A,N/A,N/A,2.69
2653,Yale University,2.87,Masters,Providence,M,1.0,1,0.0,3,Lawyer,02/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,2.57
2654,Howard University,2.76,Bachelors,Miami,F,0.0,1,0.0,1,Senior SWE,08/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A,5.69
2655,Providence University,1.7,Bachelors,Waltham,F,0.0,1,0.0,2,ML Engineer,08/18,10/22,Junior SWE,02/16,09/19,Lawyer,10/18,08/17,2.11
2656,Howard University,1.25,Bachelors,New York City,F,0.0,1,0.0,1,ML Engineer,11/17,08/21,Data Scientist,03/17,09/19,N/A,N/A,N/A,8.45
2657,Yale University,2.83,Masters,Providence,F,0.0,1,0.0,3,Data Scientist,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,7.77
2658,American University,3.19,Bachelors,Providence,F,N/A,1,0.0,4,Lawyer,10/20,09/22,Data Scientist,07/15,07/20,N/A,N/A,N/A,3.87
2659,Brandeis University,3.13,Bachelors,Waltham,F,1.0,1,0.0,4,Data Scientist,09/18,07/22,Senior SWE,05/15,04/21,ML Engineer,11/13,09/17,7.56
2660,Fordham University,2.38,Bachelors,Los Angeles,F,N/A,1,0.0,2,Lawyer,02/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A,6.77
2661,Yale University,3.9,Masters,Los Angeles,M,0.0,1,0.0,0,ML Engineer,12/18,04/21,Lawyer,04/18,12/19,N/A,N/A,N/A,7.19
2662,Fordham University,3.32,Bachelors,New York City,M,0.0,1,0.0,0,ML Engineer,12/18,06/22,ML Engineer,12/18,03/21,N/A,N/A,N/A,6.09
2663,Harvard University,1.19,Masters,Los Angeles,M,N/A,0,0.0,3,Senior SWE,02/17,07/22,Junior SWE,04/15,05/20,ML Engineer,05/14,04/19,2.8
2664,Harvard University,2.64,PhD,Waltham,M,0.0,1,0.0,1,Data Scientist,08/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,5.11
2665,Providence University,3.07,Bachelors,New York City,F,0.0,1,0.0,1,Data Scientist,04/19,03/23,Data Scientist,07/18,09/20,Data Scientist,05/15,05/18,5.59
2666,American University,2.9,Masters,Miami,F,N/A,1,0.0,4,Junior SWE,01/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.35
2667,Howard University,3.44,Bachelors,Charlottesville,F,0.0,1,0.0,3,Senior SWE,07/19,05/21,Lawyer,12/16,10/20,N/A,N/A,N/A,6.01
2668,Howard University,2.57,Bachelors,Providence,M,0.0,1,0.0,4,Data Scientist,10/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A,6.31
2669,Brandeis University,3.11,Bachelors,Boston,M,0.0,0,0.0,3,ML Engineer,01/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A,0.44
2670,Fordham University,2.78,Masters,Waltham,M,0.0,1,0.0,1,Senior SWE,09/18,05/22,Data Scientist,10/19,02/21,N/A,N/A,N/A,4.95
2671,Harvard University,2.56,Bachelors,New York City,M,0.0,1,0.0,3,Data Scientist,09/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A,6.8
2672,Brandeis University,3.38,PhD,Miami,M,0.0,1,N/A,1,Junior SWE,05/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A,3.24
2673,Brandeis University,3.06,Bachelors,Waltham,M,0.0,1,1.0,0,Data Scientist,07/19,06/21,Junior SWE,11/19,01/20,Data Scientist,01/18,11/18,6.99
2674,American University,1.36,Bachelors,Charlottesville,N/A,N/A,1,0.0,0,ML Engineer,11/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A,8.37
2675,Providence University,2.81,Masters,Charlottesville,M,0.0,1,0.0,1,Senior SWE,09/19,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.5
2676,Yale University,2.68,Bachelors,Los Angeles,N/A,0.0,1,0.0,0,Senior SWE,09/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A,8.12
2677,Howard University,2.31,Bachelors,Providence,F,0.0,1,0.0,1,Senior SWE,06/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A,0.46
2678,Fordham University,3.33,Masters,Chicago,M,N/A,1,0.0,4,ML Engineer,09/18,02/22,N/A,N/A,N/A,N/A,N/A,N/A,7.42
2679,Howard University,2.66,Bachelors,Boston,F,0.0,0,0.0,2,Lawyer,08/19,03/21,ML Engineer,05/15,06/20,Senior SWE,12/13,01/19,0.12
2680,Yale University,3.28,Bachelors,New York City,M,0.0,1,0.0,2,Data Scientist,05/19,01/22,Lawyer,12/16,03/21,N/A,N/A,N/A,4.93
2681,Harvard University,2.35,Masters,Waltham,N/A,1.0,1,0.0,1,Junior SWE,10/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A,9.86
2682,Providence University,1.56,Bachelors,Providence,F,1.0,1,0.0,2,Junior SWE,01/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A,7.49
2683,Howard University,1.16,Masters,Miami,M,0.0,1,0.0,4,Senior SWE,02/17,12/22,Senior SWE,01/19,04/19,Senior SWE,03/18,08/18,3.29
2684,Fordham University,3.2,Bachelors,New York City,M,0.0,1,0.0,2,ML Engineer,10/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A,4.14
2685,American University,3.83,Bachelors,Charlottesville,F,0.0,1,0.0,1,Senior SWE,10/19,08/22,N/A,N/A,N/A,N/A,N/A,N/A,5.24
2686,Providence University,1.89,Bachelors,Los Angeles,M,1.0,0,0.0,4,Junior SWE,11/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A,6.2
2687,Brandeis University,1.46,Bachelors,New York City,M,0.0,1,0.0,1,Junior SWE,07/20,09/23,Senior SWE,12/15,08/21,N/A,N/A,N/A,8.2
2688,American University,3.56,Bachelors,New York City,N/A,0.0,0,0.0,3,Lawyer,07/19,07/21,ML Engineer,10/16,10/19,Data Scientist,06/16,10/19,7.38
2689,Fordham University,3.17,Masters,New York City,M,N/A,1,0.0,0,Junior SWE,09/17,04/22,N/A,N/A,N/A,N/A,N/A,N/A,3.04
2690,Howard University,3.07,Bachelors,New York City,F,N/A,1,N/A,2,Lawyer,01/20,12/21,Lawyer,03/17,05/21,N/A,N/A,N/A,3.02
2691,Howard University,3.58,PhD,Miami,M,0.0,1,0.0,0,Senior SWE,05/18,02/22,Junior SWE,09/19,12/20,N/A,N/A,N/A,2.22
2692,Providence University,3.82,Masters,Waltham,F,1.0,1,0.0,1,Senior SWE,11/20,10/23,ML Engineer,09/16,09/20,N/A,N/A,N/A,9.37
2693,Fordham University,2.35,Bachelors,Chicago,F,1.0,0,N/A,1,ML Engineer,01/20,05/22,ML Engineer,04/19,03/20,N/A,N/A,N/A,2.45
2694,Harvard University,2.75,Bachelors,Miami,M,0.0,1,0.0,2,Data Scientist,02/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,3.66
2695,Brandeis University,1.28,Bachelors,Charlottesville,N/A,0.0,1,0.0,0,ML Engineer,08/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,9.29
2696,Yale University,3.22,Bachelors,New York City,M,0.0,1,0.0,0,Junior SWE,09/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,8.27
2697,Providence University,2.55,Masters,Miami,M,0.0,1,0.0,4,Junior SWE,01/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,6.7
2698,Brandeis University,1.23,Masters,Boston,N/A,0.0,1,0.0,2,Lawyer,08/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A,0.16
2699,American University,2.74,Masters,Providence,M,0.0,1,0.0,4,Lawyer,12/17,07/21,ML Engineer,07/17,09/19,N/A,N/A,N/A,5.65
2700,Howard University,1.62,Bachelors,Miami,N/A,0.0,1,0.0,4,Data Scientist,02/18,06/22,ML Engineer,05/19,05/19,N/A,N/A,N/A,3.66
2701,Howard University,1.16,Masters,Providence,M,N/A,0,0.0,2,Data Scientist,06/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A,6.57
2702,Fordham University,3.23,Bachelors,Chicago,M,0.0,1,0.0,3,Senior SWE,08/18,09/22,Lawyer,09/19,08/20,N/A,N/A,N/A,2.41
2703,Brandeis University,2.74,Bachelors,New York City,F,0.0,1,0.0,2,Junior SWE,02/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A,9.29
2704,Providence University,3.4,Masters,Providence,F,0.0,1,0.0,0,Junior SWE,08/20,03/21,Lawyer,06/17,01/21,N/A,N/A,N/A,5.33
2705,Howard University,1.48,Bachelors,New York City,M,0.0,1,0.0,1,ML Engineer,12/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A,5.98
2706,American University,1.73,Masters,Waltham,M,0.0,0,0.0,1,Lawyer,02/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A,6.7
2707,Harvard University,1.9,Masters,Miami,M,0.0,1,0.0,3,Junior SWE,12/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A,1.16
2708,Brandeis University,3.18,Bachelors,Boston,F,0.0,1,0.0,0,Data Scientist,01/19,07/23,Lawyer,12/17,07/19,N/A,N/A,N/A,5.37
2709,Howard University,2.23,Bachelors,Providence,M,0.0,1,1.0,4,Senior SWE,01/19,02/21,Junior SWE,05/16,04/21,N/A,N/A,N/A,6.81
2710,Yale University,1.8,PhD,Chicago,F,0.0,1,0.0,2,ML Engineer,08/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,8.22
2711,American University,2.21,Bachelors,Boston,N/A,N/A,1,0.0,0,ML Engineer,09/19,04/22,N/A,N/A,N/A,N/A,N/A,N/A,9.86
2712,American University,3.67,PhD,New York City,M,0.0,1,0.0,0,ML Engineer,02/18,04/23,Lawyer,06/18,11/20,N/A,N/A,N/A,6.62
2713,Howard University,1.34,Bachelors,New York City,M,0.0,1,0.0,2,Lawyer,03/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A,8.27
2714,Harvard University,1.62,Bachelors,Providence,M,0.0,0,0.0,4,ML Engineer,06/19,04/22,Senior SWE,10/15,10/21,N/A,N/A,N/A,4.65
2715,Howard University,1.12,Masters,Miami,F,N/A,0,0.0,4,Junior SWE,07/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A,6.03
2716,Harvard University,1.38,Bachelors,Miami,F,0.0,1,0.0,4,ML Engineer,02/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,0.23
